Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
01/12/2023	UPA VICENTE MISSIANO	Sexta-feira	3	NA	NA	NA	NA	NA	NA	32	12	19	12	17	1	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA
02/12/2023	UPA VICENTE MISSIANO	Sábado	NA	NA	NA	2	0	0	11	5	1	0	8	12	0	NA	NA	NA	NA	2	1	1	0	0	0	0
03/12/2023	UPA VICENTE MISSIANO	Domingo	NA	NA	NA	NA	NA	2	3	1	13	16	0	17	0	24	27	0	NA	8	10	0	NA	NA	NA	NA
04/12/2023	UPA VICENTE MISSIANO	Segunda-feira	NA	NA	3	39	31	12	14	1	NA	NA	32	32	2	3	0	1	2	0	0	0	0	0	13	19
05/12/2023	UPA VICENTE MISSIANO	Terça-feira	0	NA	NA	25	25	13	18	3	NA	NA	16	13	4	NA	20	13	13	0	2	0	3	1	0	NA
06/12/2023	UPA VICENTE MISSIANO	Quarta-feira	NA	NA	NA	NA	NA	NA	2	2	0	11	13	3	NA	40	4	2	0	3	1	33	0	7	0	9
07/12/2023	UPA VICENTE MISSIANO	Quinta-feira	6	2	6	19	36	19	73	26	43	5	59	75	100	3	20	0	100	50	0	7	21	1	18	12
08/12/2023	UPA VICENTE MISSIANO	Sexta-feira	0	3	52	85	1	52	44	46	34	81	3	57	53	90	35	35	70	72	61	33	13	0	7	3
09/12/2023	UPA VICENTE MISSIANO	Sábado	24	47	13	9	50	52	98	100	50	56	22	48	29	51	73	80	79	79	89	48	2	32	44	25
10/12/2023	UPA VICENTE MISSIANO	Domingo	0	2	54	27	91	66	49	65	40	54	39	20	66	43	77	48	18	4	34	3	2	13	17	2
11/12/2023	UPA VICENTE MISSIANO	Segunda-feira	6	8	13	30	41	74	66	66	75	100	100	100	100	6	100	50	78	45	53	46	35	81	31	33
12/12/2023	UPA VICENTE MISSIANO	Terça-feira	37	10	34	27	100	80	77	24	74	62	98	88	98	92	83	94	96	51	46	32	19	20	11	16
13/12/2023	UPA VICENTE MISSIANO	Quarta-feira	16	13	44	18	61	63	57	70	69	76	100	100	100	86	68	78	100	100	100	38	40	6	10	19
14/12/2023	UPA VICENTE MISSIANO	Quinta-feira	51	16	7	43	77	100	90	46	17	41	34	40	100	77	42	13	67	97	36	33	35	22	0	5
15/12/2023	UPA VICENTE MISSIANO	Sexta-feira	2	3	11	37	68	67	100	100	63	36	85	100	100	100	93	72	78	55	30	17	36	35	72	56
16/12/2023	UPA VICENTE MISSIANO	Sábado	8	11	41	36	54	38	24	16	26	12	63	66	49	17	14	25	55	7	6	28	21	25	0	9
17/12/2023	UPA VICENTE MISSIANO	Domingo	34	1	1	5	77	63	49	38	71	86	100	94	92	66	63	24	65	16	16	0	21	19	34	22
18/12/2023	UPA VICENTE MISSIANO	Segunda-feira	1	7	15	6	54	45	4	2	14	64	71	29	61	4	71	48	30	64	30	17	33	29	13	21
19/12/2023	UPA VICENTE MISSIANO	Terça-feira	12	24	27	39	20	49	41	69	100	52	55	56	41	44	43	75	74	73	56	7	20	0	39	14
20/12/2023	UPA VICENTE MISSIANO	Quarta-feira	19	46	44	17	34	40	25	48	2	17	47	45	66	100	100	100	78	36	81	14	0	18	9	0
21/12/2023	UPA VICENTE MISSIANO	Quinta-feira	6	13	5	35	75	52	81	62	47	69	90	57	100	100	100	100	86	83	90	87	40	40	62	27
22/12/2023	UPA VICENTE MISSIANO	Sexta-feira	16	3	24	8	33	84	41	30	69	82	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
