Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
30/12/2023	UPA St. John - Lavras	Sábado	33	44	66	100	100	100	100	74	100	100	100	100	100	100	100	100	100	100	100	100	100	86	95	81
31/12/2023	UPA St. John - Lavras	Domingo	73	67	52	83	100	100	100	100	97	100	100	100	100	0	100	100	100	100	100	100	88	100	96	100
01/01/2024	UPA St. John - Lavras	Segunda-feira	78	39	46	46	100	96	84	44	71	100	100	100	93	45	39	52	63	71	64	38	37	21	12	28
02/01/2024	UPA St. John - Lavras	Terça-feira	20	29	34	37	45	46	49	65	77	79	79	83	90	90	73	99	95	86	82	74	49	51	19	10
03/01/2024	UPA St. John - Lavras	Quarta-feira	15	18	27	37	52	60	72	69	58	57	63	67	60	65	63	79	99	85	72	54	48	53	25	3
04/01/2024	UPA St. John - Lavras	Quinta-feira	25	27	7	40	25	67	43	51	50	59	66	61	77	87	77	99	100	96	65	69	60	36	24	1
05/01/2024	UPA St. John - Lavras	Sexta-feira	13	22	26	39	71	56	40	62	56	58	66	61	67	77	76	74	100	91	84	51	39	39	38	23
06/01/2024	UPA St. John - Lavras	Sábado	18	19	31	28	45	52	42	47	47	40	45	55	49	55	57	79	93	93	76	67	61	42	28	27
07/01/2024	UPA St. John - Lavras	Domingo	20	22	21	30	42	45	45	53	59	62	69	58	59	56	57	3	69	64	41	39	40	29	19	22
08/01/2024	UPA St. John - Lavras	Segunda-feira	20	16	18	38	37	52	47	53	32	73	48	68	71	83	62	67	63	82	58	64	45	33	34	23
09/01/2024	UPA St. John - Lavras	Terça-feira	21	28	34	38	59	74	73	53	48	50	63	60	58	52	48	67	77	66	47	32	30	18	12	8
10/01/2024	UPA St. John - Lavras	Quarta-feira	8	17	34	34	49	52	45	57	64	64	67	65	57	77	84	96	100	92	60	46	44	38	24	18
11/01/2024	UPA St. John - Lavras	Quinta-feira	21	19	30	36	71	52	54	52	50	49	48	39	53	45	44	61	74	57	64	46	36	32	30	17
12/01/2024	UPA St. John - Lavras	Sexta-feira	10	17	24	40	40	41	33	46	53	59	48	58	59	54	47	46	63	56	60	45	37	14	26	27
13/01/2024	UPA St. John - Lavras	Sábado	18	16	10	34	45	37	34	47	44	39	53	53	40	37	40	46	51	55	45	28	35	36	35	20
14/01/2024	UPA St. John - Lavras	Domingo	12	15	16	25	29	23	37	39	44	40	50	40	38	39	34	46	56	61	52	37	22	36	27	19
15/01/2024	UPA St. John - Lavras	Segunda-feira	14	16	9	40	54	57	48	39	47	52	60	65	63	62	83	93	92	100	88	68	38	31	2	17
16/01/2024	UPA St. John - Lavras	Terça-feira	11	23	16	38	68	68	57	70	60	55	51	54	52	45	59	61	81	72	59	54	43	45	35	21
17/01/2024	UPA St. John - Lavras	Quarta-feira	15	21	28	34	50	50	56	61	64	62	53	53	47	76	72	73	88	99	74	47	46	49	38	22
18/01/2024	UPA St. John - Lavras	Quinta-feira	22	20	32	33	62	54	49	49	57	58	50	51	47	58	57	71	77	78	69	60	30	43	30	21
19/01/2024	UPA St. John - Lavras	Sexta-feira	14	24	28	41	51	59	57	44	45	50	51	51	57	56	6	69	80	71	59	37	32	28	19	20
20/01/2024	UPA St. John - Lavras	Sábado	23	27	38	47	49	58	62	73	69	70	72	61	56	61	87	100	100	84	52	41	20	25	17	13
21/01/2024	UPA St. John - Lavras	Domingo	21	15	19	23	49	47	53	50	42	41	40	46	45	35	28	35	57	39	35	24	24	31	19	25
22/01/2024	UPA St. John - Lavras	Segunda-feira	22	25	27	29	54	51	51	50	64	65	74	64	50	73	82	95	99	100	79	51	53	47	33	38
23/01/2024	UPA St. John - Lavras	Terça-feira	16	23	25	43	62	52	47	52	42	52	55	43	60	72	59	70	90	75	62	36	30	34	27	13
24/01/2024	UPA St. John - Lavras	Quarta-feira	4	21	26	40	60	65	51	51	65	81	64	71	65	75	65	68	84	87	61	68	54	36	29	26
25/01/2024	UPA St. John - Lavras	Quinta-feira	23	26	33	37	65	68	53	52	34	49	62	64	73	43	51	61	73	73	48	41	35	31	18	18
26/01/2024	UPA St. John - Lavras	Sexta-feira	13	16	31	34	54	56	60	64	63	71	73	65	68	69	68	59	100	87	80	58	61	36	27	14
27/01/2024	UPA St. John - Lavras	Sábado	12	16	27	42	55	45	51	44	47	53	65	73	0	59	62	57	67	63	55	41	40	39	26	18
28/01/2024	UPA St. John - Lavras	Domingo	16	17	22	24	51	44	48	41	53	42	55	56	54	60	62	72	81	76	72	76	56	41	26	32
29/01/2024	UPA St. John - Lavras	Segunda-feira	34	35	30	39	61	69	58	58	45	48	48	42	62	74	85	76	87	72	68	62	31	33	26	26
30/01/2024	UPA St. John - Lavras	Terça-feira	18	31	31	43	57	60	52	51	67	41	57	47	66	74	68	73	100	100	82	66	53	48	31	41
31/01/2024	UPA St. John - Lavras	Quarta-feira	33	38	26	47	66	3	4	75	3	3	67	65	54	60	63	61	76	87	67	64	41	33	27	11
01/02/2024	UPA St. John - Lavras	Quinta-feira	21	11	19	43	66	3	71	56	14	15	3	80	70	70	72	88	100	100	100	48	41	45	0	24
02/02/2024	UPA St. John - Lavras	Sexta-feira	22	15	21	49	67	3	49	43	55	11	52	64	6	2	75	82	98	79	65	22	46	0	14	29
03/02/2024	UPA St. John - Lavras	Sábado	25	27	27	35	52	57	6	55	55	54	51	52	53	58	85	91	100	86	85	72	40	45	30	28
04/02/2024	UPA St. John - Lavras	Domingo	23	23	19	34	49	34	6	40	38	43	52	39	54	41	46	53	53	52	52	54	56	45	12	13
05/02/2024	UPA St. John - Lavras	Segunda-feira	17	19	19	41	61	72	56	63	67	76	66	86	95	100	92	78	99	89	88	64	44	51	30	20
06/02/2024	UPA St. John - Lavras	Terça-feira	13	14	13	41	60	72	76	73	74	14	87	89	93	1	100	100	100	100	7	100	100	96	99	59
07/02/2024	UPA St. John - Lavras	Quarta-feira	41	41	56	71	95	10	91	1	3	79	3	1	100	100	100	100	100	100	100	100	100	100	100	73
08/02/2024	UPA St. John - Lavras	Quinta-feira	63	63	57	70	100	100	100	100	100	90	100	90	2	1	100	100	5	100	100	100	100	100	93	67
09/02/2024	UPA St. John - Lavras	Sexta-feira	47	53	59	76	83	77	73	83	53	100	79	94	98	100	100	100	100	100	100	100	100	100	100	100
10/02/2024	UPA St. John - Lavras	Sábado	97	78	61	91	100	100	100	100	41	100	100	100	100	100	100	100	4	6	100	100	100	0	100	100
11/02/2024	UPA St. John - Lavras	Domingo	95	98	51	50	11	90	90	52	100	100	7	80	93	100	100	100	100	100	100	100	100	100	100	84
12/02/2024	UPA St. John - Lavras	Segunda-feira	67	60	60	68	90	90	3	NA	100	100	46	100	100	100	100	100	100	100	100	100	100	100	100	2
13/02/2024	UPA St. John - Lavras	Terça-feira	52	48	62	94	89	90	100	100	100	98	92	92	67	26	16	96	100	100	0	67	44	45	43	38
14/02/2024	UPA St. John - Lavras	Quarta-feira	19	29	38	49	72	71	70	53	53	66	81	78	28	3	98	92	100	2	88	72	26	7	28	30
15/02/2024	UPA St. John - Lavras	Quinta-feira	30	3	46	52	89	85	89	53	94	72	87	93	96	79	85	100	100	100	73	50	57	54	25	16
16/02/2024	UPA St. John - Lavras	Sexta-feira	1	10	11	43	65	90	90	63	80	66	94	90	85	97	6	3	29	100	93	74	62	60	33	33
17/02/2024	UPA St. John - Lavras	Sábado	20	35	32	41	65	59	53	54	49	61	82	89	89	90	75	74	88	72	72	61	51	44	36	27
18/02/2024	UPA St. John - Lavras	Domingo	1	17	14	25	52	34	50	55	67	60	52	47	49	39	35	51	63	95	73	64	65	63	0	22
19/02/2024	UPA St. John - Lavras	Segunda-feira	12	36	36	53	67	86	56	77	55	98	1	83	70	63	68	95	100	100	84	67	61	46	23	14
20/02/2024	UPA St. John - Lavras	Terça-feira	13	25	25	45	98	86	51	56	2	59	1	2	0	70	77	99	100	100	100	0	0	69	46	29
21/02/2024	UPA St. John - Lavras	Quarta-feira	21	4	24	65	76	100	80	89	97	86	97	4	2	75	67	93	100	100	100	93	50	53	14	20
22/02/2024	UPA St. John - Lavras	Quinta-feira	11	36	38	24	94	92	90	65	65	48	90	74	29	100	100	100	100	100	100	82	54	72	45	27
23/02/2024	UPA St. John - Lavras	Sexta-feira	24	22	34	50	88	87	78	84	87	77	80	10	80	74	92	95	88	100	100	81	84	58	43	33
24/02/2024	UPA St. John - Lavras	Sábado	27	31	11	32	51	51	2	56	65	65	54	75	72	81	68	66	71	81	89	78	55	44	16	40
25/02/2024	UPA St. John - Lavras	Domingo	32	32	28	35	46	18	64	2	8	84	88	67	74	3	59	55	65	84	85	62	46	47	27	22
26/02/2024	UPA St. John - Lavras	Segunda-feira	25	29	4	59	90	9	99	57	84	89	90	100	100	82	75	80	100	95	90	52	52	44	32	37
27/02/2024	UPA St. John - Lavras	Terça-feira	16	26	30	9	82	95	76	77	64	19	81	0	73	92	72	85	100	100	32	63	66	51	0	25
28/02/2024	UPA St. John - Lavras	Quarta-feira	12	4	35	54	95	85	85	87	78	66	63	90	73	80	74	100	100	100	64	57	48	7	30	27
29/02/2024	UPA St. John - Lavras	Quinta-feira	27	33	41	49	71	87	65	49	44	49	23	72	86	89	85	85	100	85	72	54	38	44	24	35
01/03/2024	UPA St. John - Lavras	Sexta-feira	14	21	18	49	70	60	51	50	68	56	60	66	55	63	64	91	91	91	74	61	56	52	43	31
02/03/2024	UPA St. John - Lavras	Sábado	22	6	3	45	2	42	65	56	65	50	65	3	92	96	87	2	77	84	64	8	57	47	42	31
03/03/2024	UPA St. John - Lavras	Domingo	20	14	19	17	7	62	56	62	52	62	65	70	68	60	61	57	67	72	63	59	49	47	33	26
04/03/2024	UPA St. John - Lavras	Segunda-feira	17	22	23	35	63	4	67	79	93	72	5	2	71	NA	95	74	81	84	53	33	29	21	18	25
05/03/2024	UPA St. John - Lavras	Terça-feira	25	29	25	39	56	55	50	3	44	36	46	0	7	56	58	52	56	58	53	46	32	29	16	13
06/03/2024	UPA St. John - Lavras	Quarta-feira	17	4	24	33	52	59	56	51	43	12	3	1	53	69	62	72	78	85	68	47	38	23	17	16
07/03/2024	UPA St. John - Lavras	Quinta-feira	17	20	23	40	39	60	38	35	35	38	38	53	67	19	55	64	57	42	46	37	23	18	16	16
08/03/2024	UPA St. John - Lavras	Sexta-feira	13	19	17	33	2	48	39	29	36	38	1	52	47	48	49	52	66	57	46	37	31	28	11	11
09/03/2024	UPA St. John - Lavras	Sábado	5	11	12	24	35	35	41	47	34	27	28	34	38	48	44	42	45	45	44	35	27	18	10	18
10/03/2024	UPA St. John - Lavras	Domingo	11	14	20	15	26	35	35	32	33	17	13	27	1	34	42	51	54	43	45	40	27	25	22	0
11/03/2024	UPA St. John - Lavras	Segunda-feira	0	34	32	33	48	36	22	5	47	50	46	60	59	59	49	68	65	59	48	40	39	31	20	17
12/03/2024	UPA St. John - Lavras	Terça-feira	13	16	19	31	43	55	53	43	36	41	41	40	46	57	59	64	71	58	59	52	32	35	36	18
13/03/2024	UPA St. John - Lavras	Quarta-feira	21	21	21	3	3	53	54	43	46	43	2	49	47	45	46	65	77	76	54	44	34	37	35	27
14/03/2024	UPA St. John - Lavras	Quinta-feira	26	25	27	32	50	50	51	1	0	46	55	0	70	60	49	64	79	79	65	63	47	8	0	18
15/03/2024	UPA St. John - Lavras	Sexta-feira	15	4	19	39	53	52	44	2	40	36	1	2	44	53	52	65	74	75	54	62	33	27	30	0
16/03/2024	UPA St. John - Lavras	Sábado	16	21	27	30	38	50	47	38	41	48	4	1	44	44	45	47	49	63	65	51	30	28	17	21
17/03/2024	UPA St. John - Lavras	Domingo	14	18	21	19	30	36	13	33	34	40	34	29	33	39	43	44	53	47	41	36	31	28	18	14
18/03/2024	UPA St. John - Lavras	Segunda-feira	13	21	16	36	5	58	47	47	42	41	1	56	55	47	58	55	62	69	57	35	29	28	27	19
19/03/2024	UPA St. John - Lavras	Terça-feira	25	18	26	36	52	55	53	33	33	52	48	55	57	47	50	51	68	63	42	42	43	37	19	21
20/03/2024	UPA St. John - Lavras	Quarta-feira	16	18	31	38	58	57	58	1	37	34	49	38	38	52	63	68	72	56	42	39	30	21	19	18
21/03/2024	UPA St. John - Lavras	Quinta-feira	20	22	34	41	69	67	53	57	56	48	38	39	29	55	56	67	81	80	51	37	26	20	29	24
22/03/2024	UPA St. John - Lavras	Sexta-feira	17	21	25	39	43	51	42	40	53	39	49	54	54	53	53	65	77	67	56	42	29	22	19	22
23/03/2024	UPA St. John - Lavras	Sábado	16	29	23	27	43	44	47	2	47	51	44	45	14	41	42	44	1	40	42	29	13	13	8	9
24/03/2024	UPA St. John - Lavras	Domingo	8	13	16	23	33	37	3	39	39	51	46	42	37	49	50	56	58	64	43	34	12	19	15	8
25/03/2024	UPA St. John - Lavras	Segunda-feira	12	17	24	33	3	54	54	34	43	39	55	56	59	59	57	76	100	96	100	85	74	8	30	30
26/03/2024	UPA St. John - Lavras	Terça-feira	24	26	31	32	71	78	76	64	68	74	73	73	67	62	80	95	93	100	77	62	51	43	32	25
27/03/2024	UPA St. John - Lavras	Quarta-feira	33	29	32	41	58	69	75	55	57	60	51	1	57	56	85	96	100	84	72	61	54	40	25	23
28/03/2024	UPA St. John - Lavras	Quinta-feira	13	21	36	37	53	66	48	53	48	52	60	74	65	4	61	75	82	84	0	63	47	45	0	31
29/03/2024	UPA St. John - Lavras	Sexta-feira	20	21	25	26	35	6	46	43	56	52	72	73	58	49	55	56	64	67	49	48	42	39	32	26
30/03/2024	UPA St. John - Lavras	Sábado	22	25	20	33	43	49	36	46	49	51	74	2	87	67	64	66	59	74	61	68	52	40	25	31
31/03/2024	UPA St. John - Lavras	Domingo	0	21	22	32	46	52	48	49	54	50	58	54	50	52	51	62	66	48	54	38	42	34	29	17
01/04/2024	UPA St. John - Lavras	Segunda-feira	8	18	23	31	59	73	59	53	1	52	60	77	92	88	89	82	100	93	70	54	49	42	35	27
02/04/2024	UPA St. John - Lavras	Terça-feira	18	22	33	48	77	74	73	64	82	74	68	68	84	62	74	73	100	89	80	63	61	48	35	27
03/04/2024	UPA St. John - Lavras	Quarta-feira	26	24	36	46	50	79	68	52	67	58	63	58	73	65	67	94	100	91	83	64	57	45	34	27
04/04/2024	UPA St. John - Lavras	Quinta-feira	20	16	27	47	65	70	73	64	68	74	75	79	3	3	75	77	100	72	71	58	46	16	42	33
05/04/2024	UPA St. John - Lavras	Sexta-feira	18	30	37	52	73	70	62	57	55	52	59	63	55	62	64	65	79	88	77	74	51	38	33	37
06/04/2024	UPA St. John - Lavras	Sábado	15	26	28	36	54	54	51	39	39	45	53	65	63	51	65	56	65	62	67	68	54	43	33	33
07/04/2024	UPA St. John - Lavras	Domingo	17	12	24	29	44	47	51	64	35	59	55	3	77	78	67	3	79	6	76	0	0	26	21	24
08/04/2024	UPA St. John - Lavras	Segunda-feira	20	25	30	45	82	87	94	82	73	63	60	62	72	NA	78	65	87	76	64	56	52	46	29	33
09/04/2024	UPA St. John - Lavras	Terça-feira	25	28	29	44	7	74	2	57	64	69	65	62	58	64	74	68	87	92	74	61	50	37	35	25
10/04/2024	UPA St. John - Lavras	Quarta-feira	26	22	27	41	62	12	3	65	60	49	48	59	59	65	63	76	82	74	62	61	59	41	30	26
11/04/2024	UPA St. John - Lavras	Quinta-feira	34	31	41	79	85	77	59	60	71	69	72	77	65	52	74	2	83	87	75	69	54	47	50	32
12/04/2024	UPA St. John - Lavras	Sexta-feira	22	25	32	56	73	63	56	53	54	57	63	69	70	90	85	68	86	91	88	84	44	35	19	26
13/04/2024	UPA St. John - Lavras	Sábado	30	29	40	48	62	61	54	50	45	60	68	68	67	75	88	76	77	70	66	50	48	42	34	22
14/04/2024	UPA St. John - Lavras	Domingo	0	20	23	26	49	54	68	50	55	49	55	48	53	44	56	62	65	68	56	38	27	21	20	39
15/04/2024	UPA St. John - Lavras	Segunda-feira	31	37	38	50	71	68	62	59	61	73	73	80	67	75	77	83	86	92	84	68	57	41	33	25
16/04/2024	UPA St. John - Lavras	Terça-feira	27	31	41	58	73	74	61	59	68	71	80	91	100	100	93	90	92	80	75	71	68	63	48	39
17/04/2024	UPA St. John - Lavras	Quarta-feira	31	37	51	52	58	64	60	67	69	69	71	60	68	66	75	81	79	76	55	46	48	48	26	24
18/04/2024	UPA St. John - Lavras	Quinta-feira	18	21	28	46	71	71	72	44	43	62	68	78	80	75	80	90	100	100	78	61	55	31	26	16
19/04/2024	UPA St. John - Lavras	Sexta-feira	19	25	32	48	61	70	63	69	73	68	78	59	58	68	72	89	89	87	72	73	57	30	22	20
20/04/2024	UPA St. John - Lavras	Sábado	18	21	23	43	60	35	27	5	4	50	58	1	2	68	81	73	2	68	49	43	42	64	48	41
21/04/2024	UPA St. John - Lavras	Domingo	32	28	42	43	50	59	34	56	55	58	54	86	75	65	70	88	100	94	86	73	59	36	0	37
22/04/2024	UPA St. John - Lavras	Segunda-feira	33	6	33	48	61	75	54	52	60	72	100	77	69	71	77	100	100	100	1	86	60	66	58	45
23/04/2024	UPA St. John - Lavras	Terça-feira	34	30	25	57	79	71	78	77	86	71	33	82	72	73	72	94	96	98	85	72	55	37	30	30
24/04/2024	UPA St. John - Lavras	Quarta-feira	28	36	41	44	69	89	96	68	82	64	78	70	77	88	81	97	98	100	96	68	69	54	36	38
25/04/2024	UPA St. John - Lavras	Quinta-feira	30	29	29	46	65	0	73	84	77	77	86	87	74	83	81	92	85	100	79	77	66	52	37	29
26/04/2024	UPA St. John - Lavras	Sexta-feira	30	33	38	48	65	70	75	67	73	76	78	76	70	70	75	100	100	85	67	65	63	43	36	35
27/04/2024	UPA St. John - Lavras	Sábado	27	26	24	40	60	63	59	64	66	60	65	60	65	64	74	74	63	66	63	55	48	51	0	30
28/04/2024	UPA St. John - Lavras	Domingo	21	5	20	27	6	64	64	52	70	61	66	71	64	66	73	77	79	78	81	81	62	46	31	30
29/04/2024	UPA St. John - Lavras	Segunda-feira	21	32	38	52	69	66	73	72	62	70	72	76	64	80	87	100	100	100	91	84	56	46	37	32
30/04/2024	UPA St. John - Lavras	Terça-feira	23	22	37	57	71	72	66	51	58	56	19	53	61	56	80	85	100	100	88	78	60	50	46	47
01/05/2024	UPA St. John - Lavras	Quarta-feira	33	34	33	36	50	56	62	54	53	76	78	51	46	54	75	77	70	69	58	53	42	54	30	27
02/05/2024	UPA St. John - Lavras	Quinta-feira	24	26	32	51	84	82	83	70	72	68	72	95	75	68	62	96	100	100	83	74	66	60	35	29
03/05/2024	UPA St. John - Lavras	Sexta-feira	17	25	32	51	68	68	69	76	70	62	75	6	66	66	71	73	89	100	77	70	64	57	47	45
04/05/2024	UPA St. John - Lavras	Sábado	42	51	45	49	71	64	5	71	61	75	82	78	78	83	90	77	71	65	55	51	43	35	31	27
05/05/2024	UPA St. John - Lavras	Domingo	24	21	22	33	55	62	58	54	73	82	76	73	78	70	78	79	94	77	79	65	47	38	35	28
06/05/2024	UPA St. John - Lavras	Segunda-feira	28	27	40	51	89	76	77	69	88	80	82	80	91	97	87	93	100	100	88	78	62	72	49	37
07/05/2024	UPA St. John - Lavras	Terça-feira	29	28	43	43	67	77	95	95	100	88	90	86	76	74	78	85	100	92	84	51	38	32	33	40
08/05/2024	UPA St. John - Lavras	Quarta-feira	3	24	27	50	69	67	63	54	62	67	59	65	81	76	75	72	94	86	95	76	60	52	34	26
09/05/2024	UPA St. John - Lavras	Quinta-feira	29	30	31	47	64	67	76	70	66	69	75	85	81	76	74	82	89	79	77	66	51	35	22	23
10/05/2024	UPA St. John - Lavras	Sexta-feira	8	30	30	52	68	71	55	58	65	76	86	86	76	85	83	83	89	82	62	61	50	29	29	24
11/05/2024	UPA St. John - Lavras	Sábado	30	25	24	30	60	56	71	69	70	79	80	72	70	71	63	69	79	72	61	64	51	39	25	27
12/05/2024	UPA St. John - Lavras	Domingo	22	22	22	23	50	53	64	59	50	62	58	55	52	54	50	64	61	58	54	49	53	53	44	45
13/05/2024	UPA St. John - Lavras	Segunda-feira	32	33	39	47	74	91	96	99	100	97	98	100	100	100	88	69	100	92	74	73	66	63	52	38
14/05/2024	UPA St. John - Lavras	Terça-feira	23	14	28	51	76	82	79	59	63	52	60	62	71	79	73	71	90	84	73	67	55	41	31	26
15/05/2024	UPA St. John - Lavras	Quarta-feira	23	27	32	43	61	74	73	71	72	68	70	76	75	73	78	77	100	96	73	62	49	39	20	13
16/05/2024	UPA St. John - Lavras	Quinta-feira	18	20	36	44	66	74	84	72	73	73	72	67	75	77	83	76	95	85	76	85	55	14	33	36
17/05/2024	UPA St. John - Lavras	Sexta-feira	28	34	32	49	56	68	68	72	69	82	75	83	75	72	79	95	87	95	75	61	48	43	36	29
18/05/2024	UPA St. John - Lavras	Sábado	28	23	26	43	55	51	54	46	72	72	68	60	65	65	65	71	81	68	68	48	26	29	29	24
19/05/2024	UPA St. John - Lavras	Domingo	22	21	27	25	46	54	55	58	63	80	67	79	72	65	70	69	69	62	61	48	37	24	29	27
20/05/2024	UPA St. John - Lavras	Segunda-feira	36	31	27	46	46	68	69	63	73	64	76	77	56	64	57	70	82	71	65	48	41	34	18	16
21/05/2024	UPA St. John - Lavras	Terça-feira	14	20	27	42	53	65	64	58	59	56	71	71	71	67	67	69	76	64	48	45	38	30	18	21
22/05/2024	UPA St. John - Lavras	Quarta-feira	24	16	24	34	52	60	52	47	51	57	64	44	51	56	51	46	60	70	55	46	26	22	20	13
23/05/2024	UPA St. John - Lavras	Quinta-feira	10	2	22	33	52	53	62	63	63	67	64	60	58	49	55	58	64	71	72	55	38	29	12	15
24/05/2024	UPA St. John - Lavras	Sexta-feira	20	20	23	30	47	53	49	39	50	53	58	65	56	48	37	46	60	61	50	45	35	37	29	17
25/05/2024	UPA St. John - Lavras	Sábado	18	16	22	27	43	42	1	42	41	47	38	50	41	43	43	45	64	64	47	40	28	24	17	16
26/05/2024	UPA St. John - Lavras	Domingo	16	18	8	8	33	3	40	34	39	38	36	39	47	42	43	38	48	50	44	22	18	14	12	7
27/05/2024	UPA St. John - Lavras	Segunda-feira	18	21	23	22	43	39	45	45	56	66	67	63	64	71	61	74	73	70	59	48	28	26	18	11
28/05/2024	UPA St. John - Lavras	Terça-feira	13	15	6	31	53	55	47	43	1	44	63	59	50	51	54	53	65	52	47	43	34	20	17	13
29/05/2024	UPA St. John - Lavras	Quarta-feira	12	20	20	38	54	48	44	40	35	19	44	45	3	61	58	54	55	57	54	36	23	18	12	17
30/05/2024	UPA St. John - Lavras	Quinta-feira	11	5	19	19	37	32	38	33	46	40	38	35	40	46	43	50	45	5	45	42	0	23	11	17
31/05/2024	UPA St. John - Lavras	Sexta-feira	14	13	13	19	4	2	NA	49	49	56	50	49	57	65	65	52	66	66	54	41	25	25	24	13
01/06/2024	UPA St. John - Lavras	Sábado	7	9	13	16	31	27	37	36	42	52	57	49	46	42	47	55	61	49	43	33	18	16	17	17
02/06/2024	UPA St. John - Lavras	Domingo	15	6	16	23	26	30	21	38	38	41	34	42	45	49	38	44	33	53	44	26	15	4	9	8
03/06/2024	UPA St. John - Lavras	Segunda-feira	2	16	22	4	56	52	1	2	2	37	43	38	49	46	43	46	61	59	45	41	0	25	16	9
04/06/2024	UPA St. John - Lavras	Terça-feira	14	19	26	31	53	55	52	52	56	52	53	52	60	45	50	46	52	60	51	41	28	20	13	9
05/06/2024	UPA St. John - Lavras	Quarta-feira	7	12	18	27	37	38	40	42	38	2	1	49	48	51	45	51	61	78	65	48	40	26	18	11
06/06/2024	UPA St. John - Lavras	Quinta-feira	1	12	16	32	3	3	42	1	43	39	41	40	40	55	43	47	50	56	47	38	42	19	16	13
07/06/2024	UPA St. John - Lavras	Sexta-feira	0	20	19	31	51	52	51	38	14	38	44	42	52	57	53	52	75	56	58	42	0	36	15	16
08/06/2024	UPA St. John - Lavras	Sábado	17	19	23	3	41	40	1	NA	NA	NA	NA	NA	37	39	41	2	5	54	42	37	28	0	0	12
09/06/2024	UPA St. John - Lavras	Domingo	9	4	17	19	34	37	33	2	41	39	46	54	56	51	47	49	45	49	34	22	17	9	9	13
10/06/2024	UPA St. John - Lavras	Segunda-feira	9	6	13	12	42	53	52	50	50	56	59	58	58	52	55	62	75	68	60	57	55	39	22	16
11/06/2024	UPA St. John - Lavras	Terça-feira	7	13	5	32	50	56	57	53	15	49	2	36	43	55	56	4	78	71	59	55	42	24	22	17
12/06/2024	UPA St. John - Lavras	Quarta-feira	17	18	29	37	53	67	61	51	50	48	62	74	71	68	64	66	87	82	67	64	0	31	26	23
13/06/2024	UPA St. John - Lavras	Quinta-feira	0	15	16	34	32	1	55	47	21	15	66	66	63	66	70	77	77	68	58	58	33	18	12	10
14/06/2024	UPA St. John - Lavras	Sexta-feira	10	15	15	23	49	47	62	57	50	1	52	3	64	2	57	66	68	75	68	59	40	32	22	13
15/06/2024	UPA St. John - Lavras	Sábado	12	11	17	27	49	53	33	55	51	44	50	49	43	36	47	45	54	52	43	41	29	39	21	18
16/06/2024	UPA St. John - Lavras	Domingo	9	10	5	23	36	42	41	44	41	42	59	54	45	54	63	49	50	54	58	54	40	32	22	14
17/06/2024	UPA St. John - Lavras	Segunda-feira	27	28	27	43	69	58	55	3	44	48	54	61	53	60	57	73	86	80	53	52	40	32	19	14
18/06/2024	UPA St. John - Lavras	Terça-feira	19	14	20	20	3	57	61	71	89	100	100	100	100	81	73	63	81	83	72	68	49	29	19	20
19/06/2024	UPA St. John - Lavras	Quarta-feira	13	24	27	26	46	47	55	11	50	45	59	48	57	66	2	76	86	2	69	63	51	42	27	16
20/06/2024	UPA St. John - Lavras	Quinta-feira	8	20	24	34	52	50	50	49	52	57	54	57	57	55	57	64	77	76	49	49	35	37	36	18
21/06/2024	UPA St. John - Lavras	Sexta-feira	16	19	18	33	49	47	59	56	56	53	57	66	57	62	55	66	75	57	47	52	37	33	26	16
22/06/2024	UPA St. John - Lavras	Sábado	17	19	26	37	48	50	53	46	52	43	42	46	47	52	41	61	66	66	51	47	45	38	33	20
23/06/2024	UPA St. John - Lavras	Domingo	14	15	17	19	20	33	33	47	42	37	42	44	47	57	52	55	64	61	61	47	39	16	23	19
24/06/2024	UPA St. John - Lavras	Segunda-feira	16	14	18	29	28	63	62	46	40	44	53	47	51	50	54	67	78	76	76	61	46	24	20	20
25/06/2024	UPA St. John - Lavras	Terça-feira	16	24	26	41	58	53	51	49	46	11	48	44	57	54	56	71	92	4	69	66	49	25	22	0
26/06/2024	UPA St. John - Lavras	Quarta-feira	19	21	22	31	57	56	2	1	0	48	67	72	73	69	60	78	81	91	69	58	42	43	24	23
27/06/2024	UPA St. John - Lavras	Quinta-feira	18	23	25	31	47	53	54	33	32	1	NA	60	54	70	82	82	84	78	69	66	49	38	17	10
28/06/2024	UPA St. John - Lavras	Sexta-feira	7	19	21	30	4	46	46	29	37	47	44	43	48	52	70	75	82	75	65	58	42	36	25	23
29/06/2024	UPA St. John - Lavras	Sábado	23	11	19	23	40	41	40	37	42	40	45	52	38	47	46	51	60	68	61	50	35	21	21	19
30/06/2024	UPA St. John - Lavras	Domingo	20	19	19	20	33	33	35	38	26	38	49	46	43	48	45	58	73	76	55	38	5	0	14	8
01/07/2024	UPA St. John - Lavras	Segunda-feira	2	16	25	28	6	45	34	34	55	65	58	52	53	69	68	74	79	89	76	73	43	28	11	12
02/07/2024	UPA St. John - Lavras	Terça-feira	14	18	23	43	53	54	50	47	52	56	1	56	50	69	64	87	100	100	71	64	48	41	30	24
03/07/2024	UPA St. John - Lavras	Quarta-feira	9	13	16	36	4	53	49	48	44	59	65	62	69	66	46	60	72	87	82	82	0	49	35	22
