Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
15/08/2023	UPA Sacadura Cabral	Terça-feira	3	5	9	11	7	20	9	9	5	6	4	0	NA	18	3	0	18	10	9	0	NA	NA	NA	NA
16/08/2023	UPA Sacadura Cabral	Quarta-feira	NA	NA	7	8	5	NA	NA	NA	NA	NA	NA	NA	3	3	2	0	NA	NA	NA	NA	NA	NA	NA	0
17/08/2023	UPA Sacadura Cabral	Quinta-feira	1	3	4	6	19	13	11	2	NA	NA	1	19	20	8	5	9	8	12	29	41	44	27	23	16
18/08/2023	UPA Sacadura Cabral	Sexta-feira	19	12	26	39	62	76	68	59	66	71	58	58	72	68	68	69	87	64	69	54	39	34	31	26
19/08/2023	UPA Sacadura Cabral	Sábado	23	21	24	31	43	50	43	40	48	51	51	51	54	60	55	52	48	57	49	50	67	40	35	19
20/08/2023	UPA Sacadura Cabral	Domingo	17	14	4	11	24	49	48	43	51	69	69	67	60	43	49	68	64	43	42	41	37	26	23	16
21/08/2023	UPA Sacadura Cabral	Segunda-feira	18	7	7	25	56	75	80	73	75	71	62	93	83	88	82	70	74	82	0	67	31	32	18	16
22/08/2023	UPA Sacadura Cabral	Terça-feira	9	9	14	37	53	69	62	61	60	55	69	76	69	74	80	74	75	73	60	47	43	41	26	10
23/08/2023	UPA Sacadura Cabral	Quarta-feira	16	7	11	26	67	82	73	75	48	57	66	53	51	53	75	75	59	61	58	55	40	37	18	16
24/08/2023	UPA Sacadura Cabral	Quinta-feira	14	14	8	40	55	70	76	63	57	2	76	68	46	35	66	53	68	72	82	61	40	22	15	16
25/08/2023	UPA Sacadura Cabral	Sexta-feira	11	15	11	31	58	71	87	61	52	48	54	58	55	64	51	44	42	41	30	39	25	17	19	9
26/08/2023	UPA Sacadura Cabral	Sábado	11	13	13	18	25	47	55	57	47	60	65	60	57	45	54	37	41	45	38	22	22	18	4	2
27/08/2023	UPA Sacadura Cabral	Domingo	7	6	6	14	28	47	31	33	37	52	53	64	59	51	51	45	51	34	37	27	13	9	0	5
28/08/2023	UPA Sacadura Cabral	Segunda-feira	9	3	8	19	35	52	57	48	48	59	77	62	68	66	76	92	66	53	41	36	17	18	8	4
29/08/2023	UPA Sacadura Cabral	Terça-feira	1	3	11	35	58	56	59	59	51	49	71	62	78	80	83	67	86	82	75	49	42	24	22	9
30/08/2023	UPA Sacadura Cabral	Quarta-feira	13	7	14	26	51	61	63	58	62	61	59	47	47	62	66	86	93	77	51	48	37	28	11	14
31/08/2023	UPA Sacadura Cabral	Quinta-feira	16	15	16	27	40	46	42	34	45	54	59	42	63	56	86	81	81	54	49	44	28	29	31	20
01/09/2023	UPA Sacadura Cabral	Sexta-feira	15	13	19	38	59	75	80	75	79	67	70	78	57	74	71	65	68	58	57	56	43	54	40	21
02/09/2023	UPA Sacadura Cabral	Sábado	8	9	14	17	31	40	38	53	57	79	57	56	56	44	60	47	44	45	29	27	16	17	13	20
03/09/2023	UPA Sacadura Cabral	Domingo	11	11	6	10	20	37	33	54	66	48	43	63	54	58	45	43	41	38	39	45	49	43	24	9
04/09/2023	UPA Sacadura Cabral	Segunda-feira	6	10	9	21	49	59	67	62	61	59	67	68	61	48	68	82	91	83	65	58	29	23	13	15
05/09/2023	UPA Sacadura Cabral	Terça-feira	16	9	15	39	57	58	53	53	46	49	59	64	65	58	64	68	72	63	53	65	43	45	23	9
06/09/2023	UPA Sacadura Cabral	Quarta-feira	20	13	13	38	54	47	54	62	53	56	79	64	69	44	59	81	62	57	50	46	23	12	0	15
07/09/2023	UPA Sacadura Cabral	Quinta-feira	12	7	17	38	32	26	25	30	41	52	40	34	53	53	54	50	49	46	41	40	39	27	20	14
08/09/2023	UPA Sacadura Cabral	Sexta-feira	14	19	25	35	35	45	49	71	56	47	42	50	41	56	64	70	56	55	39	40	29	35	21	18
09/09/2023	UPA Sacadura Cabral	Sábado	11	18	14	22	18	32	26	46	38	43	46	50	50	51	51	46	68	75	51	38	53	29	25	10
10/09/2023	UPA Sacadura Cabral	Domingo	15	10	13	15	34	29	28	39	32	37	33	41	47	52	38	35	0	33	49	39	21	26	29	15
11/09/2023	UPA Sacadura Cabral	Segunda-feira	8	3	17	25	42	51	39	53	56	59	46	45	59	69	97	100	100	94	61	59	55	40	33	28
12/09/2023	UPA Sacadura Cabral	Terça-feira	18	15	17	22	43	53	62	61	60	70	74	62	65	48	90	79	76	86	72	68	63	46	31	8
13/09/2023	UPA Sacadura Cabral	Quarta-feira	3	10	17	33	38	39	62	71	77	73	65	61	65	64	88	80	100	93	66	43	41	24	23	22
14/09/2023	UPA Sacadura Cabral	Quinta-feira	13	18	17	32	63	58	57	73	66	62	59	59	53	78	82	70	68	68	73	63	47	44	32	26
15/09/2023	UPA Sacadura Cabral	Sexta-feira	6	31	20	52	70	73	44	62	48	71	68	67	59	71	81	58	73	81	72	50	54	38	28	16
16/09/2023	UPA Sacadura Cabral	Sábado	13	20	16	29	42	37	55	74	83	74	69	75	53	67	22	75	59	5	38	22	11	10	0	0
17/09/2023	UPA Sacadura Cabral	Domingo	4	1	1	16	7	14	5	4	2	8	24	0	4	44	15	12	0	54	0	0	2	0	0	0
18/09/2023	UPA Sacadura Cabral	Segunda-feira	2	7	9	9	12	16	46	31	43	23	20	7	32	53	65	73	81	76	74	67	56	32	33	0
19/09/2023	UPA Sacadura Cabral	Terça-feira	22	11	24	35	43	70	77	68	66	74	64	73	94	76	91	100	100	78	57	33	46	56	55	29
20/09/2023	UPA Sacadura Cabral	Quarta-feira	14	9	13	28	59	70	5	55	67	71	50	54	77	74	98	60	87	63	58	53	43	29	24	17
21/09/2023	UPA Sacadura Cabral	Quinta-feira	5	13	4	33	64	6	66	52	65	70	48	46	56	66	88	88	83	58	62	55	52	34	22	15
22/09/2023	UPA Sacadura Cabral	Sexta-feira	20	20	19	40	9	83	43	75	76	66	67	65	61	60	94	86	76	64	50	47	38	32	23	16
23/09/2023	UPA Sacadura Cabral	Sábado	8	17	15	18	43	42	43	33	48	53	63	68	70	63	60	60	61	73	49	60	41	31	33	28
24/09/2023	UPA Sacadura Cabral	Domingo	22	21	17	3	34	31	46	42	54	55	46	50	31	58	61	71	71	54	56	46	30	27	28	14
25/09/2023	UPA Sacadura Cabral	Segunda-feira	15	3	13	32	43	55	47	58	58	58	62	63	71	77	100	99	86	89	76	63	36	29	22	19
26/09/2023	UPA Sacadura Cabral	Terça-feira	8	9	16	36	55	39	71	70	78	93	95	82	80	78	80	87	96	79	62	50	48	43	27	0
27/09/2023	UPA Sacadura Cabral	Quarta-feira	8	12	14	31	46	73	67	75	70	63	44	59	71	100	92	96	100	98	61	46	25	39	27	12
28/09/2023	UPA Sacadura Cabral	Quinta-feira	5	24	24	26	59	63	60	60	54	53	67	64	68	64	76	84	81	87	76	51	35	32	24	8
29/09/2023	UPA Sacadura Cabral	Sexta-feira	8	3	13	37	69	60	63	62	69	70	77	57	58	58	81	95	78	63	70	56	51	41	33	25
30/09/2023	UPA Sacadura Cabral	Sábado	7	14	12	26	35	40	52	66	67	46	65	62	68	59	66	52	68	62	54	52	32	24	20	11
01/10/2023	UPA Sacadura Cabral	Domingo	0	13	12	30	37	36	39	42	57	61	64	55	60	37	37	47	51	65	59	42	22	18	17	15
02/10/2023	UPA Sacadura Cabral	Segunda-feira	15	10	19	35	45	61	36	56	61	67	48	55	72	66	71	68	63	66	67	63	63	48	29	11
03/10/2023	UPA Sacadura Cabral	Terça-feira	8	4	14	29	40	55	49	53	49	70	61	46	51	53	73	73	53	69	65	57	42	35	26	13
04/10/2023	UPA Sacadura Cabral	Quarta-feira	10	12	14	35	56	73	60	55	55	64	63	49	58	60	47	64	70	62	50	44	28	30	31	11
05/10/2023	UPA Sacadura Cabral	Quinta-feira	0	6	15	38	52	56	54	49	58	68	49	49	65	80	85	71	55	63	47	52	49	49	33	18
06/10/2023	UPA Sacadura Cabral	Sexta-feira	18	7	16	28	53	61	58	66	41	48	53	58	56	52	75	60	68	56	53	59	51	64	20	15
07/10/2023	UPA Sacadura Cabral	Sábado	11	15	12	20	36	33	44	49	56	63	57	75	55	58	66	76	77	60	59	30	34	26	14	6
08/10/2023	UPA Sacadura Cabral	Domingo	8	7	4	13	25	32	33	37	45	43	56	44	47	42	36	54	48	49	43	35	28	19	19	23
09/10/2023	UPA Sacadura Cabral	Segunda-feira	3	9	13	24	36	58	55	67	49	54	49	38	44	59	82	61	67	70	62	53	52	23	21	12
10/10/2023	UPA Sacadura Cabral	Terça-feira	1	8	30	16	37	55	66	49	52	57	66	60	53	55	59	69	70	81	67	61	44	28	19	10
11/10/2023	UPA Sacadura Cabral	Quarta-feira	6	8	19	35	45	53	52	52	50	63	57	67	3	73	69	69	80	78	74	62	56	46	32	32
12/10/2023	UPA Sacadura Cabral	Quinta-feira	19	15	27	36	30	44	45	31	34	39	32	28	26	24	27	47	42	45	44	56	45	25	12	7
13/10/2023	UPA Sacadura Cabral	Sexta-feira	5	2	15	18	31	47	39	42	38	29	36	28	40	46	37	35	49	43	36	32	24	22	5	7
14/10/2023	UPA Sacadura Cabral	Sábado	2	8	23	23	26	24	28	31	52	53	50	36	38	46	52	51	61	55	39	41	21	20	16	10
15/10/2023	UPA Sacadura Cabral	Domingo	6	2	15	24	31	27	39	31	44	26	37	48	51	40	44	44	41	55	63	46	33	17	10	11
16/10/2023	UPA Sacadura Cabral	Segunda-feira	11	9	10	28	39	42	46	43	47	58	58	72	60	63	67	77	82	81	70	38	26	18	10	18
17/10/2023	UPA Sacadura Cabral	Terça-feira	12	14	21	38	46	51	42	30	48	49	52	48	46	45	65	71	72	54	42	28	30	22	22	14
18/10/2023	UPA Sacadura Cabral	Quarta-feira	15	12	25	30	47	37	53	52	62	55	58	53	47	45	69	67	54	49	56	52	47	22	18	15
19/10/2023	UPA Sacadura Cabral	Quinta-feira	9	9	19	27	54	58	58	55	48	58	64	67	64	71	74	66	70	80	64	52	41	27	29	16
20/10/2023	UPA Sacadura Cabral	Sexta-feira	19	13	17	34	64	71	63	47	50	67	62	51	48	61	64	72	65	69	57	49	36	36	31	35
21/10/2023	UPA Sacadura Cabral	Sábado	6	3	10	31	29	37	42	39	51	48	61	66	45	40	41	43	65	67	52	35	24	21	22	16
22/10/2023	UPA Sacadura Cabral	Domingo	9	1	15	21	24	29	33	41	40	35	51	48	35	32	38	49	52	50	36	46	29	32	8	9
23/10/2023	UPA Sacadura Cabral	Segunda-feira	0	6	21	34	44	52	61	78	84	78	85	3	65	51	81	94	90	93	92	73	41	46	22	26
24/10/2023	UPA Sacadura Cabral	Terça-feira	20	17	14	46	57	47	71	67	72	0	76	75	80	66	71	96	86	77	74	66	38	28	29	20
25/10/2023	UPA Sacadura Cabral	Quarta-feira	22	10	17	32	63	68	61	53	54	63	55	61	73	53	80	64	68	76	66	73	57	47	29	23
26/10/2023	UPA Sacadura Cabral	Quinta-feira	6	8	15	42	50	79	66	67	56	59	43	63	72	64	75	86	78	65	66	61	43	30	19	10
27/10/2023	UPA Sacadura Cabral	Sexta-feira	5	3	18	36	57	74	63	86	69	79	10	55	63	68	86	75	72	67	64	52	37	30	20	15
28/10/2023	UPA Sacadura Cabral	Sábado	9	18	18	20	34	39	53	45	60	58	81	68	89	79	98	69	70	48	41	39	31	29	29	30
29/10/2023	UPA Sacadura Cabral	Domingo	21	18	11	24	27	34	36	43	51	56	60	70	61	42	25	43	52	58	43	45	32	33	18	5
30/10/2023	UPA Sacadura Cabral	Segunda-feira	8	10	14	21	40	68	65	72	66	58	75	68	67	87	95	80	100	100	100	88	56	40	27	24
31/10/2023	UPA Sacadura Cabral	Terça-feira	19	24	31	52	73	70	70	45	60	66	72	73	19	61	67	84	87	93	60	66	47	29	21	9
01/11/2023	UPA Sacadura Cabral	Quarta-feira	6	12	27	43	66	83	64	41	59	61	74	100	93	81	86	82	76	64	58	50	37	37	32	32
02/11/2023	UPA Sacadura Cabral	Quinta-feira	14	3	20	50	52	48	30	38	62	62	67	55	44	65	53	62	71	60	43	36	49	41	31	6
03/11/2023	UPA Sacadura Cabral	Sexta-feira	22	10	24	49	65	59	65	67	78	76	61	79	84	60	69	83	75	88	85	100	64	52	50	36
04/11/2023	UPA Sacadura Cabral	Sábado	28	34	39	56	79	70	86	100	85	96	93	98	0	100	96	100	100	99	72	72	54	69	54	41
05/11/2023	UPA Sacadura Cabral	Domingo	39	23	30	50	48	59	58	85	84	70	83	86	81	67	66	75	71	68	48	43	49	36	17	4
06/11/2023	UPA Sacadura Cabral	Segunda-feira	9	8	23	52	68	71	66	68	69	61	77	81	73	100	98	12	100	99	90	71	43	30	15	9
07/11/2023	UPA Sacadura Cabral	Terça-feira	18	12	19	29	66	72	64	78	77	72	20	59	46	46	80	87	90	100	88	63	45	40	10	8
08/11/2023	UPA Sacadura Cabral	Quarta-feira	2	11	15	37	49	66	78	64	72	71	59	59	74	71	80	93	96	96	90	69	44	39	24	21
09/11/2023	UPA Sacadura Cabral	Quinta-feira	9	9	16	31	57	67	92	71	81	82	58	64	87	83	82	85	100	100	100	76	58	43	33	23
10/11/2023	UPA Sacadura Cabral	Sexta-feira	22	7	22	47	90	42	76	66	75	73	80	4	84	67	82	68	69	87	89	100	76	60	36	18
11/11/2023	UPA Sacadura Cabral	Sábado	17	6	12	30	51	68	63	78	100	100	84	80	66	62	67	68	76	81	67	75	48	33	25	24
12/11/2023	UPA Sacadura Cabral	Domingo	16	18	11	17	41	46	47	46	10	49	54	65	70	35	51	75	71	57	67	82	65	60	31	26
