Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
16/09/2023	UPA Vila Santa Catarina	Sábado	25	22	26	48	62	85	75	88	89	100	100	100	86	67	81	100	100	98	22	0	0	0	13	12
17/09/2023	UPA Vila Santa Catarina	Domingo	3	8	2	2	1	3	8	5	10	2	59	31	11	71	9	13	100	55	18	8	58	0	13	5
18/09/2023	UPA Vila Santa Catarina	Segunda-feira	2	2	7	6	83	16	34	6	1	13	3	26	64	99	100	97	100	100	91	77	36	25	20	25
19/09/2023	UPA Vila Santa Catarina	Terça-feira	15	17	25	48	77	90	89	82	87	79	80	80	83	69	76	73	100	100	100	72	64	46	37	29
20/09/2023	UPA Vila Santa Catarina	Quarta-feira	23	19	29	61	100	100	100	73	91	91	83	99	94	80	95	49	100	100	71	72	40	34	40	37
21/09/2023	UPA Vila Santa Catarina	Quinta-feira	19	16	14	56	83	81	100	79	99	92	94	96	95	86	97	93	100	99	91	84	59	52	50	34
22/09/2023	UPA Vila Santa Catarina	Sexta-feira	20	25	23	46	46	98	71	96	100	82	79	93	85	100	100	100	100	95	79	61	38	39	23	0
23/09/2023	UPA Vila Santa Catarina	Sábado	5	13	18	29	63	69	63	68	70	61	53	64	64	52	65	80	83	75	72	51	48	44	30	23
24/09/2023	UPA Vila Santa Catarina	Domingo	17	12	16	36	56	56	72	63	66	66	65	66	78	71	71	89	100	95	73	78	57	39	19	24
25/09/2023	UPA Vila Santa Catarina	Segunda-feira	22	21	17	54	89	98	92	100	94	100	100	100	77	80	71	83	100	100	100	61	43	26	22	13
26/09/2023	UPA Vila Santa Catarina	Terça-feira	13	4	13	50	100	94	78	76	68	72	60	83	78	97	78	100	100	100	88	NA	48	53	35	19
27/09/2023	UPA Vila Santa Catarina	Quarta-feira	12	14	29	45	100	100	83	95	89	69	93	52	56	68	75	66	73	65	41	20	16	10	21	21
28/09/2023	UPA Vila Santa Catarina	Quinta-feira	19	16	22	35	62	58	53	61	61	57	70	71	66	68	59	77	100	87	67	45	24	20	18	14
29/09/2023	UPA Vila Santa Catarina	Sexta-feira	11	16	20	35	58	64	47	40	43	36	42	46	65	54	62	61	80	78	45	43	28	23	17	11
30/09/2023	UPA Vila Santa Catarina	Sábado	6	13	14	30	40	42	34	44	42	52	65	75	65	54	58	74	67	53	39	31	27	31	32	32
01/10/2023	UPA Vila Santa Catarina	Domingo	15	23	16	19	41	38	42	38	37	36	43	40	44	40	40	42	54	49	37	26	12	14	6	10
02/10/2023	UPA Vila Santa Catarina	Segunda-feira	13	8	11	31	53	58	50	48	60	62	52	59	64	67	79	64	93	75	76	46	32	33	27	21
03/10/2023	UPA Vila Santa Catarina	Terça-feira	12	14	11	26	51	60	55	40	52	53	53	54	41	50	53	64	64	61	58	39	20	18	14	15
04/10/2023	UPA Vila Santa Catarina	Quarta-feira	17	11	15	36	62	74	72	59	59	51	58	62	61	67	67	52	80	72	61	31	27	18	23	14
05/10/2023	UPA Vila Santa Catarina	Quinta-feira	19	7	20	41	71	70	64	53	57	58	62	51	58	60	69	74	74	68	45	33	24	39	24	24
06/10/2023	UPA Vila Santa Catarina	Sexta-feira	22	20	29	43	58	64	51	48	36	44	43	49	61	83	61	39	60	59	50	37	31	26	26	18
07/10/2023	UPA Vila Santa Catarina	Sábado	19	9	13	32	51	43	35	48	38	34	30	42	36	38	27	41	44	51	44	29	16	9	10	6
08/10/2023	UPA Vila Santa Catarina	Domingo	5	6	22	39	56	49	33	35	46	47	61	55	37	35	47	67	67	60	32	28	22	20	13	12
09/10/2023	UPA Vila Santa Catarina	Segunda-feira	13	15	24	44	63	65	63	61	70	64	76	74	55	49	67	62	63	69	63	62	34	24	24	16
10/10/2023	UPA Vila Santa Catarina	Terça-feira	14	20	25	34	74	63	46	46	67	62	79	72	66	64	62	61	72	81	61	42	22	12	0	0
11/10/2023	UPA Vila Santa Catarina	Quarta-feira	6	9	28	28	65	71	73	68	69	79	63	52	58	58	68	62	83	65	57	58	38	31	14	18
12/10/2023	UPA Vila Santa Catarina	Quinta-feira	14	25	22	43	56	46	33	34	44	35	43	46	42	35	36	61	54	45	31	19	20	20	16	11
13/10/2023	UPA Vila Santa Catarina	Sexta-feira	7	3	15	31	62	62	57	58	38	47	49	58	53	52	58	68	80	68	58	43	21	20	21	17
14/10/2023	UPA Vila Santa Catarina	Sábado	28	20	17	30	46	45	32	32	11	33	44	43	41	53	54	52	56	47	42	35	21	19	15	9
15/10/2023	UPA Vila Santa Catarina	Domingo	14	7	18	23	36	40	45	50	40	53	54	43	35	37	41	62	64	57	39	40	31	25	19	13
16/10/2023	UPA Vila Santa Catarina	Segunda-feira	10	14	22	38	60	72	71	78	65	69	63	61	58	79	86	74	67	65	69	50	44	30	14	18
17/10/2023	UPA Vila Santa Catarina	Terça-feira	14	14	19	40	77	78	64	50	44	55	52	63	53	58	68	64	65	71	59	49	37	18	8	10
18/10/2023	UPA Vila Santa Catarina	Quarta-feira	4	16	21	40	74	75	65	65	69	60	61	45	49	57	80	73	88	89	63	35	30	23	18	18
19/10/2023	UPA Vila Santa Catarina	Quinta-feira	12	9	12	37	63	70	83	71	73	57	55	64	71	61	62	0	72	61	50	42	23	20	20	6
20/10/2023	UPA Vila Santa Catarina	Sexta-feira	6	11	14	33	70	67	73	63	64	54	61	49	65	79	72	69	76	74	61	42	30	28	24	21
21/10/2023	UPA Vila Santa Catarina	Sábado	22	19	23	16	34	38	48	53	47	53	62	56	51	39	43	43	59	52	45	31	24	20	22	17
22/10/2023	UPA Vila Santa Catarina	Domingo	14	8	7	26	46	48	40	46	45	45	43	44	46	46	49	51	49	61	45	35	22	25	19	13
23/10/2023	UPA Vila Santa Catarina	Segunda-feira	15	9	21	25	5	64	63	13	61	61	54	2	67	73	77	81	80	71	74	51	38	31	33	27
24/10/2023	UPA Vila Santa Catarina	Terça-feira	20	10	21	35	75	79	65	65	53	65	78	76	74	66	74	77	91	78	63	44	20	14	16	20
25/10/2023	UPA Vila Santa Catarina	Quarta-feira	14	20	18	35	75	82	74	67	23	44	54	60	79	64	60	73	90	73	59	43	20	13	14	11
26/10/2023	UPA Vila Santa Catarina	Quinta-feira	5	14	24	31	64	75	63	58	66	65	80	94	71	60	61	60	75	75	62	41	22	19	13	15
27/10/2023	UPA Vila Santa Catarina	Sexta-feira	9	8	14	36	61	68	55	50	48	49	61	71	62	68	66	51	72	75	66	38	27	21	23	18
28/10/2023	UPA Vila Santa Catarina	Sábado	15	11	12	19	52	53	49	63	53	55	57	62	56	51	42	70	71	72	42	38	19	29	19	17
29/10/2023	UPA Vila Santa Catarina	Domingo	20	12	9	25	43	42	48	42	64	45	57	71	84	70	72	75	68	51	33	39	17	15	9	8
30/10/2023	UPA Vila Santa Catarina	Segunda-feira	21	17	22	42	76	76	76	62	68	65	78	74	89	69	83	83	95	83	70	58	41	32	19	11
31/10/2023	UPA Vila Santa Catarina	Terça-feira	5	13	19	28	73	73	68	65	62	52	64	68	63	59	64	75	73	68	59	49	29	34	20	16
01/11/2023	UPA Vila Santa Catarina	Quarta-feira	15	13	12	33	85	83	63	49	46	50	60	59	66	60	56	63	95	81	47	31	20	21	15	17
02/11/2023	UPA Vila Santa Catarina	Quinta-feira	8	19	13	26	39	36	34	46	46	48	39	44	50	41	44	56	72	57	41	24	8	10	10	15
03/11/2023	UPA Vila Santa Catarina	Sexta-feira	8	11	17	30	72	70	74	58	63	56	79	73	67	62	69	71	62	51	39	26	5	2	0	0
04/11/2023	UPA Vila Santa Catarina	Sábado	2	4	10	25	32	37	37	39	32	25	24	24	23	14	13	25	44	46	40	41	24	21	18	20
05/11/2023	UPA Vila Santa Catarina	Domingo	18	15	17	32	45	44	44	47	53	61	57	45	47	46	35	55	45	51	32	32	17	28	17	7
06/11/2023	UPA Vila Santa Catarina	Segunda-feira	3	5	12	25	32	50	59	68	68	24	85	64	65	65	82	76	98	77	63	41	29	17	10	9
07/11/2023	UPA Vila Santa Catarina	Terça-feira	11	13	14	32	61	70	64	53	85	73	83	2	57	1	66	75	62	99	76	0	21	5	20	13
08/11/2023	UPA Vila Santa Catarina	Quarta-feira	7	16	20	47	67	51	31	82	63	68	76	64	6	54	66	66	89	73	79	50	34	25	15	17
09/11/2023	UPA Vila Santa Catarina	Quinta-feira	7	3	21	35	74	68	59	42	56	54	61	12	65	61	29	74	82	77	59	44	0	19	20	19
10/11/2023	UPA Vila Santa Catarina	Sexta-feira	15	10	21	38	39	3	73	72	1	68	67	68	44	43	55	53	88	98	70	44	26	28	19	31
11/11/2023	UPA Vila Santa Catarina	Sábado	28	18	19	39	59	62	61	2	NA	71	78	84	49	52	3	60	73	22	43	34	24	13	18	20
12/11/2023	UPA Vila Santa Catarina	Domingo	18	19	2	32	54	46	44	45	44	46	40	40	43	50	50	61	71	60	57	45	33	29	18	0
13/11/2023	UPA Vila Santa Catarina	Segunda-feira	13	14	23	48	77	80	7	51	3	2	0	1	0	83	100	72	100	100	79	57	41	49	10	26
14/11/2023	UPA Vila Santa Catarina	Terça-feira	18	16	22	46	74	12	77	78	77	5	3	71	58	76	79	100	100	83	60	56	50	43	46	26
15/11/2023	UPA Vila Santa Catarina	Quarta-feira	19	15	14	38	62	60	51	58	59	69	67	1	36	0	50	74	1	1	0	41	20	19	29	21
16/11/2023	UPA Vila Santa Catarina	Quinta-feira	13	6	34	7	6	94	2	2	1	74	64	63	97	85	36	13	5	1	99	0	53	38	30	25
17/11/2023	UPA Vila Santa Catarina	Sexta-feira	13	21	20	6	85	99	3	69	64	55	61	84	75	79	79	99	100	100	89	90	60	0	40	25
18/11/2023	UPA Vila Santa Catarina	Sábado	30	27	17	24	55	68	71	3	94	91	67	72	76	67	67	63	80	75	51	49	38	34	21	23
19/11/2023	UPA Vila Santa Catarina	Domingo	18	21	24	25	56	54	48	44	55	61	59	53	37	48	48	51	66	37	62	35	33	33	0	17
20/11/2023	UPA Vila Santa Catarina	Segunda-feira	15	17	21	27	57	57	26	64	69	83	73	3	62	67	71	79	84	65	56	37	19	1	8	11
21/11/2023	UPA Vila Santa Catarina	Terça-feira	8	20	30	44	82	88	84	84	78	65	64	81	79	80	2	81	81	78	75	0	53	54	34	34
22/11/2023	UPA Vila Santa Catarina	Quarta-feira	20	13	17	32	79	89	85	83	63	78	81	78	20	20	21	18	15	15	4	1	0	NA	0	0
23/11/2023	UPA Vila Santa Catarina	Quinta-feira	2	5	6	NA	NA	10	4	2	1	NA	14	7	7	0	6	20	21	1	1	3	0	0	0	0
24/11/2023	UPA Vila Santa Catarina	Sexta-feira	NA	NA	9	11	14	12	2	NA	8	8	8	7	0	NA	7	11	13	14	0	10	0	0	0	NA
25/11/2023	UPA Vila Santa Catarina	Sábado	2	4	3	NA	4	6	4	7	7	2	3	2	1	0	10	10	8	4	2	0	0	0	0	NA
26/11/2023	UPA Vila Santa Catarina	Domingo	NA	4	6	3	7	13	7	4	12	1	9	3	3	6	7	2	NA	NA	13	1	0	0	0	NA
27/11/2023	UPA Vila Santa Catarina	Segunda-feira	NA	6	8	19	17	3	8	8	2	NA	18	8	12	14	4	NA	12	9	7	0	0	0	0	1
28/11/2023	UPA Vila Santa Catarina	Terça-feira	0	NA	NA	NA	14	15	13	2	NA	NA	NA	19	18	0	11	16	16	9	7	0	NA	NA	0	3
29/11/2023	UPA Vila Santa Catarina	Quarta-feira	6	2	NA	20	18	2	NA	11	12	15	15	12	25	13	8	8	12	9	6	2	0	NA	NA	NA
30/11/2023	UPA Vila Santa Catarina	Quinta-feira	4	2	9	9	9	6	2	6	6	15	14	12	6	0	1	0	73	18	10	2	0	0	0	0
01/12/2023	UPA Vila Santa Catarina	Sexta-feira	3	4	8	17	18	3	9	7	7	12	31	31	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02/12/2023	UPA Vila Santa Catarina	Sábado	NA	NA	NA	8	7	11	9	1	NA	5	5	3	6	0	1	1	NA	NA	NA	NA	NA	NA	0	2
03/12/2023	UPA Vila Santa Catarina	Domingo	0	9	5	15	13	13	3	NA	7	5	3	0	5	8	9	10	7	8	7	0	NA	NA	0	0
04/12/2023	UPA Vila Santa Catarina	Segunda-feira	1	3	NA	19	10	8	2	7	10	4	6	12	13	2	12	9	9	0	8	10	0	0	0	0
05/12/2023	UPA Vila Santa Catarina	Terça-feira	1	3	8	14	13	4	11	8	18	19	6	15	13	0	5	6	7	2	4	0	0	0	0	0
06/12/2023	UPA Vila Santa Catarina	Quarta-feira	0	NA	NA	NA	11	10	9	0	NA	NA	NA	NA	NA	NA	NA	NA	83	83	0	75	60	51	51	54
07/12/2023	UPA Vila Santa Catarina	Quinta-feira	0	26	16	41	5	5	6	56	57	1	75	68	63	2	3	16	0	NA	98	59	44	38	33	21
08/12/2023	UPA Vila Santa Catarina	Sexta-feira	0	2	18	39	71	33	83	60	55	68	13	73	62	66	65	82	98	85	62	45	31	25	21	24
09/12/2023	UPA Vila Santa Catarina	Sábado	5	14	15	29	41	51	53	68	61	75	79	68	69	61	58	57	60	73	51	42	39	38	29	21
10/12/2023	UPA Vila Santa Catarina	Domingo	16	18	14	21	58	50	57	53	52	50	51	43	49	48	55	58	76	58	59	32	15	10	13	14
11/12/2023	UPA Vila Santa Catarina	Segunda-feira	14	12	18	44	64	67	83	71	65	60	75	74	66	6	100	84	74	79	56	48	39	36	19	18
12/12/2023	UPA Vila Santa Catarina	Terça-feira	11	14	30	41	72	89	76	82	83	71	64	73	75	70	79	85	97	88	69	47	40	17	22	14
13/12/2023	UPA Vila Santa Catarina	Quarta-feira	17	13	18	31	88	96	70	72	57	60	62	76	59	55	68	50	82	58	48	40	32	20	23	4
14/12/2023	UPA Vila Santa Catarina	Quinta-feira	16	10	23	38	77	75	81	54	66	63	70	76	69	58	71	72	90	93	84	74	49	37	20	23
15/12/2023	UPA Vila Santa Catarina	Sexta-feira	22	33	28	41	68	85	78	58	67	57	66	67	68	66	69	77	81	78	69	57	52	0	30	33
16/12/2023	UPA Vila Santa Catarina	Sábado	30	15	26	32	63	71	67	59	56	61	64	73	67	61	71	67	73	79	81	64	41	30	0	1
17/12/2023	UPA Vila Santa Catarina	Domingo	21	1	19	31	7	48	52	42	47	52	61	61	60	56	55	65	71	57	55	42	0	29	36	25
18/12/2023	UPA Vila Santa Catarina	Segunda-feira	17	13	27	31	71	78	82	65	75	58	65	59	78	80	89	88	99	95	74	69	35	37	29	17
19/12/2023	UPA Vila Santa Catarina	Terça-feira	21	18	26	49	88	98	100	81	75	61	72	91	74	77	66	91	86	100	81	62	40	31	31	22
20/12/2023	UPA Vila Santa Catarina	Quarta-feira	4	22	21	52	93	82	76	66	64	72	87	85	72	83	88	84	99	100	74	53	42	36	16	16
