Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
12/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	0	9	17	23	14	21	23	29	33	37	40	32	31	28	34	35	21	11	9	19	1	5	6	0
13/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	5	8	5	21	19	26	28	42	44	42	51	52	46	40	43	48	47	28	31	28	19	0	4	9
14/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	10	5	1	17	22	24	23	43	33	35	33	26	22	28	50	38	40	29	15	14	5	7	5	5
15/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	7	6	11	16	21	16	23	33	35	44	35	43	37	44	57	68	72	45	20	12	11	14	3	5
16/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	6	10	10	18	29	36	28	31	24	30	13	36	41	37	53	51	49	49	41	30	14	13	12	7
17/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	4	4	6	26	34	30	30	9	22	22	30	48	49	52	69	64	60	37	37	20	14	12	10	15
18/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	14	6	17	23	27	31	35	42	40	15	38	36	40	37	30	43	42	64	54	34	13	1	0	13
19/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	16	11	15	21	42	49	52	27	33	36	26	49	41	47	44	44	52	45	33	18	8	5	5	8
20/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	13	4	15	23	32	42	44	50	47	46	44	40	52	45	54	94	67	58	38	24	11	18	2	3
21/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	9	2	4	24	30	42	37	32	40	49	35	41	27	35	42	59	59	28	16	12	10	9	4	2
