Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
13/09/2023	UPA Vila Mariana	Quarta-feira	11	9	25	31	76	100	90	100	100	100	98	100	100	90	70	87	91	84	55	38	28	19	12	6
14/09/2023	UPA Vila Mariana	Quinta-feira	16	15	25	45	86	92	91	91	100	100	100	86	83	73	68	67	79	73	56	38	29	30	21	17
15/09/2023	UPA Vila Mariana	Sexta-feira	0	8	12	39	81	100	100	90	94	88	96	100	100	93	88	85	74	68	58	37	26	32	31	18
16/09/2023	UPA Vila Mariana	Sábado	9	1	12	37	54	63	59	58	76	78	63	73	73	65	53	54	74	62	1	4	1	0	1	0
17/09/2023	UPA Vila Mariana	Domingo	0	1	NA	NA	4	5	2	7	14	14	55	32	19	3	6	10	3	0	0	39	23	0	0	0
18/09/2023	UPA Vila Mariana	Segunda-feira	1	2	5	9	6	20	7	4	100	27	28	21	70	95	100	91	74	50	51	40	35	13	13	10
19/09/2023	UPA Vila Mariana	Terça-feira	10	8	15	21	68	94	84	100	100	100	100	100	100	100	71	85	90	86	71	47	32	28	21	22
20/09/2023	UPA Vila Mariana	Quarta-feira	8	15	22	48	74	90	88	100	100	100	100	100	96	87	75	52	100	73	56	33	15	8	13	13
21/09/2023	UPA Vila Mariana	Quinta-feira	19	10	12	38	73	73	100	93	100	100	100	100	100	92	96	94	100	74	54	37	32	29	32	17
22/09/2023	UPA Vila Mariana	Sexta-feira	14	15	13	31	32	94	61	100	100	100	100	100	88	83	87	79	91	62	59	43	26	19	17	14
23/09/2023	UPA Vila Mariana	Sábado	17	14	14	30	60	82	64	59	67	70	61	58	58	66	54	70	68	71	52	46	34	25	24	18
24/09/2023	UPA Vila Mariana	Domingo	8	8	12	10	34	34	51	47	54	65	60	53	51	39	39	56	68	52	46	31	20	15	4	16
25/09/2023	UPA Vila Mariana	Segunda-feira	5	3	16	32	70	88	99	100	97	100	96	92	100	100	95	81	100	66	54	37	20	8	6	9
26/09/2023	UPA Vila Mariana	Terça-feira	9	8	18	42	72	95	100	100	100	100	100	100	100	84	87	96	98	89	68	58	39	33	17	16
27/09/2023	UPA Vila Mariana	Quarta-feira	10	11	17	50	77	96	87	96	90	100	97	82	81	75	55	63	48	48	39	27	25	13	4	6
28/09/2023	UPA Vila Mariana	Quinta-feira	2	6	13	19	55	66	59	56	57	66	77	72	75	71	61	60	59	50	38	29	13	8	7	2
29/09/2023	UPA Vila Mariana	Sexta-feira	8	9	13	35	56	72	72	71	68	57	80	71	75	67	57	56	57	57	38	30	30	25	25	16
30/09/2023	UPA Vila Mariana	Sábado	12	9	10	22	35	41	48	50	43	50	46	44	34	35	42	48	51	53	30	29	17	16	9	6
01/10/2023	UPA Vila Mariana	Domingo	8	9	9	11	22	34	34	26	22	23	24	28	31	38	41	39	51	38	38	20	9	7	6	7
02/10/2023	UPA Vila Mariana	Segunda-feira	7	6	9	26	54	67	78	62	71	71	77	71	77	80	64	59	60	57	38	39	27	17	28	11
03/10/2023	UPA Vila Mariana	Terça-feira	9	10	15	29	54	79	73	70	60	60	66	67	58	54	69	67	62	56	38	29	14	15	13	15
04/10/2023	UPA Vila Mariana	Quarta-feira	11	10	12	27	46	65	79	83	76	76	71	70	81	63	54	44	54	62	40	36	20	19	18	6
05/10/2023	UPA Vila Mariana	Quinta-feira	9	8	10	26	55	61	65	73	71	74	100	95	75	76	82	88	85	60	53	51	40	44	39	31
06/10/2023	UPA Vila Mariana	Sexta-feira	12	10	10	25	54	71	78	66	71	74	84	86	75	73	54	41	53	45	35	30	21	22	17	13
07/10/2023	UPA Vila Mariana	Sábado	9	14	14	23	45	41	40	42	40	51	51	54	43	42	28	35	39	43	27	24	20	22	16	11
08/10/2023	UPA Vila Mariana	Domingo	13	9	9	14	21	34	33	29	42	45	42	36	33	34	42	36	47	34	26	29	24	24	13	16
09/10/2023	UPA Vila Mariana	Segunda-feira	8	3	7	27	57	67	71	69	73	69	80	69	68	14	63	59	58	43	46	40	31	26	23	14
10/10/2023	UPA Vila Mariana	Terça-feira	13	12	13	31	62	65	59	78	91	88	85	95	80	57	58	58	74	53	49	43	21	29	24	24
11/10/2023	UPA Vila Mariana	Quarta-feira	25	16	16	38	61	65	66	74	64	72	89	92	79	61	53	65	68	70	43	34	17	12	17	14
12/10/2023	UPA Vila Mariana	Quinta-feira	15	14	13	23	50	44	33	33	38	40	44	41	37	39	30	46	40	34	30	29	13	13	9	13
13/10/2023	UPA Vila Mariana	Sexta-feira	8	9	12	27	47	58	60	70	70	68	62	50	50	52	46	53	48	47	36	29	22	30	26	22
14/10/2023	UPA Vila Mariana	Sábado	15	14	3	20	38	47	50	46	48	58	54	46	56	61	62	58	61	56	42	34	19	23	17	13
15/10/2023	UPA Vila Mariana	Domingo	12	10	8	12	29	28	25	26	34	23	37	45	45	30	24	46	47	37	28	22	15	7	11	5
16/10/2023	UPA Vila Mariana	Segunda-feira	7	7	13	29	54	70	77	90	79	84	85	83	71	97	70	84	88	89	42	45	28	22	12	10
17/10/2023	UPA Vila Mariana	Terça-feira	16	11	13	29	52	72	61	58	58	57	77	79	83	68	60	65	72	63	63	32	18	3	3	9
18/10/2023	UPA Vila Mariana	Quarta-feira	10	8	8	28	42	71	75	80	78	73	65	71	77	73	72	73	79	51	44	37	28	24	24	20
19/10/2023	UPA Vila Mariana	Quinta-feira	16	18	11	30	69	72	66	74	73	85	85	87	81	70	58	45	58	51	51	39	29	18	13	10
20/10/2023	UPA Vila Mariana	Sexta-feira	8	9	9	36	58	78	81	72	70	77	81	76	74	68	47	53	52	53	36	20	12	8	8	7
21/10/2023	UPA Vila Mariana	Sábado	1	17	10	27	37	51	55	46	46	53	46	58	57	46	40	38	44	46	30	33	25	27	19	17
22/10/2023	UPA Vila Mariana	Domingo	19	15	18	22	31	31	29	32	32	32	31	28	32	35	42	43	49	44	34	27	17	22	23	15
23/10/2023	UPA Vila Mariana	Segunda-feira	17	12	21	23	56	64	72	81	78	83	82	0	0	73	61	72	67	73	69	57	37	33	21	0
24/10/2023	UPA Vila Mariana	Terça-feira	5	13	16	31	48	7	86	94	99	94	1	100	97	66	63	68	71	70	52	41	25	9	4	7
25/10/2023	UPA Vila Mariana	Quarta-feira	11	9	9	31	60	66	72	70	73	82	87	90	83	68	67	75	71	60	49	22	18	16	8	14
26/10/2023	UPA Vila Mariana	Quinta-feira	10	12	13	32	54	72	71	88	72	75	86	88	92	86	72	69	68	42	36	29	18	16	12	11
27/10/2023	UPA Vila Mariana	Sexta-feira	10	9	13	37	73	75	72	71	63	67	63	76	74	64	53	53	57	54	42	37	27	20	17	19
28/10/2023	UPA Vila Mariana	Sábado	11	10	15	24	51	58	61	49	56	48	57	39	41	50	41	43	55	41	22	19	13	17	12	13
29/10/2023	UPA Vila Mariana	Domingo	12	6	12	18	32	34	32	38	31	39	3	49	51	41	35	45	53	39	17	19	10	13	12	9
30/10/2023	UPA Vila Mariana	Segunda-feira	11	3	9	36	52	77	67	76	72	82	82	78	90	82	60	53	63	54	54	38	25	19	15	9
