Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
16/08/2023	UPA Tito Lopes	Quarta-feira	0	2	7	17	22	24	6	8	4	12	13	0	NA	2	12	19	18	1	NA	10	0	0	0	0
17/08/2023	UPA Tito Lopes	Quinta-feira	0	3	5	23	22	17	9	6	10	2	2	7	13	22	14	17	17	17	64	65	65	51	27	21
18/08/2023	UPA Tito Lopes	Sexta-feira	17	17	28	38	65	74	74	71	66	66	75	81	71	75	73	75	97	100	96	69	55	35	26	22
19/08/2023	UPA Tito Lopes	Sábado	23	23	28	38	62	73	59	52	56	58	65	74	86	80	72	69	87	79	64	59	40	33	48	35
20/08/2023	UPA Tito Lopes	Domingo	33	31	27	45	72	54	65	50	50	52	62	70	80	69	83	92	100	88	72	47	32	33	45	40
21/08/2023	UPA Tito Lopes	Segunda-feira	25	25	36	51	93	100	99	98	93	94	100	100	100	100	100	100	100	100	100	80	57	48	41	39
22/08/2023	UPA Tito Lopes	Terça-feira	24	26	17	45	89	95	100	85	91	87	96	88	3	88	94	90	93	81	70	58	0	63	36	20
23/08/2023	UPA Tito Lopes	Quarta-feira	20	19	24	48	85	100	100	100	100	85	77	92	97	95	90	92	100	100	98	67	49	38	23	18
24/08/2023	UPA Tito Lopes	Quinta-feira	19	19	31	51	72	100	97	67	63	58	54	76	77	74	72	84	100	78	80	65	58	45	35	25
25/08/2023	UPA Tito Lopes	Sexta-feira	22	19	26	40	79	99	92	96	61	82	88	91	75	76	68	71	79	85	62	44	41	34	30	22
26/08/2023	UPA Tito Lopes	Sábado	17	21	24	40	58	60	65	63	61	46	60	62	68	67	63	58	52	53	36	28	32	34	31	35
27/08/2023	UPA Tito Lopes	Domingo	23	19	19	23	53	60	55	50	55	48	59	55	42	41	43	63	80	66	53	43	38	37	25	26
28/08/2023	UPA Tito Lopes	Segunda-feira	28	23	30	42	65	80	77	66	67	69	83	87	90	91	74	78	100	100	91	68	56	39	32	32
29/08/2023	UPA Tito Lopes	Terça-feira	27	23	27	44	84	97	100	100	84	75	73	82	92	100	90	76	97	88	87	73	62	37	25	23
30/08/2023	UPA Tito Lopes	Quarta-feira	19	19	23	40	73	85	85	86	87	70	76	86	81	77	84	91	100	100	85	75	60	55	45	43
31/08/2023	UPA Tito Lopes	Quinta-feira	22	22	24	43	69	85	87	71	67	73	77	87	97	75	86	82	100	100	79	63	36	19	19	18
01/09/2023	UPA Tito Lopes	Sexta-feira	13	5	22	33	72	74	70	59	65	83	86	78	79	80	85	87	100	96	77	60	42	39	22	21
02/09/2023	UPA Tito Lopes	Sábado	19	31	24	25	53	67	57	57	60	65	73	75	78	62	70	78	86	79	58	55	56	53	50	39
03/09/2023	UPA Tito Lopes	Domingo	33	37	35	39	51	51	50	41	63	64	61	63	69	59	60	67	71	69	57	52	36	38	37	33
04/09/2023	UPA Tito Lopes	Segunda-feira	21	22	25	44	84	100	97	81	68	100	99	100	100	100	100	100	100	100	82	64	45	40	40	30
05/09/2023	UPA Tito Lopes	Terça-feira	8	22	18	50	74	100	100	96	100	89	87	96	64	64	72	60	80	75	61	41	38	37	24	14
06/09/2023	UPA Tito Lopes	Quarta-feira	22	13	17	36	77	74	75	62	52	62	66	84	75	92	93	77	100	90	64	33	41	35	35	27
07/09/2023	UPA Tito Lopes	Quinta-feira	28	33	49	79	77	65	55	46	59	54	56	50	61	60	53	61	82	60	49	46	34	31	21	14
08/09/2023	UPA Tito Lopes	Sexta-feira	16	18	26	38	52	66	76	61	67	67	68	66	61	70	63	65	86	83	65	67	77	74	57	33
09/09/2023	UPA Tito Lopes	Sábado	26	25	34	42	59	53	52	61	61	65	71	61	65	60	52	48	70	67	57	46	35	40	49	42
10/09/2023	UPA Tito Lopes	Domingo	34	17	13	24	51	54	54	50	53	55	58	66	64	82	95	100	2	99	78	71	49	46	22	16
11/09/2023	UPA Tito Lopes	Segunda-feira	15	13	19	33	66	73	86	92	92	90	77	99	96	100	51	27	100	100	71	76	53	53	41	29
12/09/2023	UPA Tito Lopes	Terça-feira	19	14	22	35	74	94	77	92	79	79	93	100	100	81	99	100	100	100	82	50	41	25	26	26
13/09/2023	UPA Tito Lopes	Quarta-feira	13	11	16	45	89	98	81	72	62	68	80	90	95	84	81	72	90	100	98	83	66	56	53	35
14/09/2023	UPA Tito Lopes	Quinta-feira	25	25	23	38	80	92	93	74	69	81	89	90	81	95	83	97	99	76	62	38	31	23	8	10
15/09/2023	UPA Tito Lopes	Sexta-feira	15	10	18	23	65	86	66	67	56	53	60	66	73	86	77	81	80	75	64	47	33	32	24	21
16/09/2023	UPA Tito Lopes	Sábado	25	16	20	36	61	59	48	58	64	61	59	84	93	82	71	72	81	25	12	15	0	0	0	2
17/09/2023	UPA Tito Lopes	Domingo	1	0	33	12	6	9	8	16	4	10	69	31	26	43	42	26	9	11	4	0	0	0	0	0
18/09/2023	UPA Tito Lopes	Segunda-feira	1	1	4	7	5	NA	NA	NA	NA	NA	NA	13	61	99	100	92	100	100	92	66	49	60	54	44
19/09/2023	UPA Tito Lopes	Terça-feira	31	19	18	44	73	79	95	91	88	93	94	100	93	74	61	80	95	79	63	50	43	28	30	30
20/09/2023	UPA Tito Lopes	Quarta-feira	24	24	23	45	99	90	93	80	69	64	70	82	90	72	75	46	100	98	71	51	59	47	51	36
21/09/2023	UPA Tito Lopes	Quinta-feira	26	18	14	52	79	77	100	100	90	77	83	100	100	99	91	74	97	100	81	69	64	50	38	32
22/09/2023	UPA Tito Lopes	Sexta-feira	25	33	22	36	34	98	75	97	84	72	46	100	94	88	97	94	100	88	63	47	43	42	24	27
23/09/2023	UPA Tito Lopes	Sábado	24	23	15	21	42	53	53	47	46	54	60	68	64	72	71	76	98	94	71	60	52	43	49	36
24/09/2023	UPA Tito Lopes	Domingo	24	23	23	34	42	53	56	57	76	64	71	68	68	58	56	67	77	73	53	36	35	42	36	34
25/09/2023	UPA Tito Lopes	Segunda-feira	18	21	36	47	80	93	100	76	69	92	86	92	84	100	100	100	100	100	87	77	60	47	19	34
26/09/2023	UPA Tito Lopes	Terça-feira	20	22	24	48	99	100	100	100	100	100	100	100	100	95	78	84	100	96	69	56	40	48	42	36
27/09/2023	UPA Tito Lopes	Quarta-feira	31	25	26	47	94	100	100	79	81	77	81	66	77	61	63	76	66	65	48	42	34	28	25	18
28/09/2023	UPA Tito Lopes	Quinta-feira	13	3	17	38	73	95	92	72	67	58	75	72	74	80	62	57	80	84	68	46	36	31	19	17
29/09/2023	UPA Tito Lopes	Sexta-feira	8	14	18	43	76	82	88	79	76	67	61	66	71	92	57	62	73	68	48	41	33	32	24	22
30/09/2023	UPA Tito Lopes	Sábado	21	12	17	25	49	56	55	56	52	61	67	82	76	68	66	79	79	70	69	62	46	40	31	24
01/10/2023	UPA Tito Lopes	Domingo	23	19	19	36	39	38	38	37	49	37	39	46	49	50	49	60	63	57	54	41	28	20	22	13
02/10/2023	UPA Tito Lopes	Segunda-feira	11	17	20	30	66	80	87	76	77	77	75	83	84	100	100	100	100	100	83	65	44	40	23	11
03/10/2023	UPA Tito Lopes	Terça-feira	12	14	17	25	73	79	85	61	56	62	59	61	52	74	73	65	63	65	60	64	40	33	23	24
04/10/2023	UPA Tito Lopes	Quarta-feira	15	17	15	28	61	81	90	66	65	55	69	61	65	61	55	57	73	71	72	64	48	41	23	19
05/10/2023	UPA Tito Lopes	Quinta-feira	15	16	18	29	70	74	66	46	53	64	72	78	70	63	53	60	72	69	49	39	35	27	22	15
06/10/2023	UPA Tito Lopes	Sexta-feira	20	16	23	35	67	77	70	66	51	60	62	73	77	84	82	91	100	100	78	66	50	51	36	26
07/10/2023	UPA Tito Lopes	Sábado	24	16	22	25	47	48	49	45	44	44	61	57	61	48	49	47	59	48	48	37	29	17	14	12
08/10/2023	UPA Tito Lopes	Domingo	14	11	13	25	43	58	50	46	39	48	54	57	59	58	51	44	50	55	51	40	30	32	30	33
09/10/2023	UPA Tito Lopes	Segunda-feira	24	17	18	27	58	62	79	77	87	100	83	88	77	1	87	63	84	79	65	58	53	25	24	18
10/10/2023	UPA Tito Lopes	Terça-feira	12	16	25	36	59	79	63	54	50	60	69	78	79	80	72	77	96	90	73	58	46	40	30	22
11/10/2023	UPA Tito Lopes	Quarta-feira	12	21	23	30	56	70	74	63	58	67	76	77	74	57	42	42	64	73	62	51	48	52	35	40
12/10/2023	UPA Tito Lopes	Quinta-feira	30	18	19	31	45	55	37	41	47	55	48	46	51	50	48	52	55	48	37	29	13	26	23	20
13/10/2023	UPA Tito Lopes	Sexta-feira	17	17	17	30	44	48	45	51	49	52	52	72	75	54	51	59	63	68	53	40	14	17	19	11
14/10/2023	UPA Tito Lopes	Sábado	7	10	18	27	48	58	57	58	55	56	60	55	66	55	45	57	67	66	45	34	25	25	30	25
15/10/2023	UPA Tito Lopes	Domingo	17	16	12	22	42	43	47	44	41	49	46	53	52	46	46	47	47	58	47	41	38	32	43	29
16/10/2023	UPA Tito Lopes	Segunda-feira	26	14	17	33	72	89	83	77	78	84	75	84	79	88	69	78	100	100	76	55	45	21	17	19
17/10/2023	UPA Tito Lopes	Terça-feira	22	16	21	41	65	58	46	37	38	41	48	54	55	44	48	60	78	75	61	45	41	36	22	19
18/10/2023	UPA Tito Lopes	Quarta-feira	18	21	16	27	58	75	72	61	56	61	50	52	52	58	54	69	75	76	65	47	41	29	15	16
19/10/2023	UPA Tito Lopes	Quinta-feira	19	14	17	31	57	70	74	60	60	51	57	68	70	64	68	2	89	75	50	39	31	22	15	20
20/10/2023	UPA Tito Lopes	Sexta-feira	22	22	19	34	62	65	71	64	60	52	48	52	70	72	68	71	80	73	NA	50	37	14	13	14
21/10/2023	UPA Tito Lopes	Sábado	11	11	16	28	50	58	55	52	38	38	50	57	57	56	56	57	70	63	49	39	37	25	18	11
