Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
01/11/2023	UPA Vila Assis	Quarta-feira	11	9	9	41	53	63	58	72	63	42	73	79	67	64	54	74	67	54	47	40	11	19	14	11
02/11/2023	UPA Vila Assis	Quinta-feira	9	17	15	35	35	47	52	18	10	0	40	53	44	0	40	44	51	48	45	44	22	16	13	16
03/11/2023	UPA Vila Assis	Sexta-feira	20	16	25	34	49	59	82	77	86	49	52	75	69	67	46	53	63	53	44	33	16	8	17	5
04/11/2023	UPA Vila Assis	Sábado	0	10	17	24	40	72	69	62	70	75	100	91	57	61	57	45	56	31	41	32	32	37	19	16
05/11/2023	UPA Vila Assis	Domingo	23	24	32	30	45	67	55	81	100	100	74	63	64	52	59	75	75	51	42	47	27	24	3	4
06/11/2023	UPA Vila Assis	Segunda-feira	3	8	24	36	45	50	48	72	60	1	88	67	63	64	67	80	49	61	55	35	24	14	7	12
07/11/2023	UPA Vila Assis	Terça-feira	14	14	19	60	50	57	78	63	66	58	70	80	61	2	88	80	77	100	63	12	35	16	2	7
08/11/2023	UPA Vila Assis	Quarta-feira	13	13	28	36	72	87	55	53	45	81	89	74	74	63	80	88	98	67	59	40	24	11	14	13
09/11/2023	UPA Vila Assis	Quinta-feira	18	10	18	40	4	66	65	65	80	79	64	58	60	43	43	66	66	76	59	61	60	15	14	15
10/11/2023	UPA Vila Assis	Sexta-feira	13	7	18	48	48	61	65	64	70	74	77	0	78	0	69	66	64	64	2	22	19	38	18	22
11/11/2023	UPA Vila Assis	Sábado	8	8	21	37	56	53	54	2	100	100	71	88	61	0	65	0	90	0	56	51	42	35	18	15
12/11/2023	UPA Vila Assis	Domingo	16	14	40	41	45	11	NA	NA	NA	100	84	88	49	46	47	48	45	40	40	40	22	16	6	5
13/11/2023	UPA Vila Assis	Segunda-feira	1	5	9	7	37	54	35	75	71	62	0	0	1	63	71	63	76	71	52	50	47	0	31	14
14/11/2023	UPA Vila Assis	Terça-feira	13	6	9	36	65	71	65	73	63	66	66	75	67	55	77	47	39	10	57	36	33	22	9	6
15/11/2023	UPA Vila Assis	Quarta-feira	13	4	24	7	55	45	72	62	56	1	56	26	49	0	57	72	0	0	1	26	11	5	14	11
16/11/2023	UPA Vila Assis	Quinta-feira	13	11	15	26	44	84	69	83	0	2	0	70	79	78	0	NA	77	55	50	2	24	24	21	20
17/11/2023	UPA Vila Assis	Sexta-feira	13	25	14	14	53	79	83	66	85	84	100	64	35	35	70	61	42	50	40	44	18	0	0	15
18/11/2023	UPA Vila Assis	Sábado	18	20	12	40	40	37	56	30	22	4	82	73	86	62	80	63	67	0	66	79	69	52	21	20
19/11/2023	UPA Vila Assis	Domingo	8	22	28	40	58	54	61	56	100	100	73	41	34	55	49	62	2	36	21	17	10	0	5	13
