Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
22/08/2023	Unidade Avançada Carlos Chagas	Terça-feira	13	9	19	34	60	65	92	81	96	79	4	1	100	96	91	69	44	55	65	71	41	31	12	10
23/08/2023	Unidade Avançada Carlos Chagas	Quarta-feira	5	6	11	26	54	76	100	100	100	91	100	100	100	75	92	89	77	64	59	47	39	37	9	2
24/08/2023	Unidade Avançada Carlos Chagas	Quinta-feira	4	9	13	34	55	70	82	100	99	100	94	100	100	93	73	44	51	47	50	29	14	18	6	10
25/08/2023	Unidade Avançada Carlos Chagas	Sexta-feira	1	8	12	38	15	80	100	98	83	81	80	80	82	78	53	46	48	43	27	28	13	21	3	7
26/08/2023	Unidade Avançada Carlos Chagas	Sábado	4	5	3	8	23	36	36	38	35	33	43	45	40	55	53	44	43	33	25	16	17	20	10	11
27/08/2023	Unidade Avançada Carlos Chagas	Domingo	7	8	7	11	13	22	15	25	22	19	28	28	36	37	23	39	21	30	30	30	16	9	5	9
28/08/2023	Unidade Avançada Carlos Chagas	Segunda-feira	2	7	21	30	61	81	86	80	71	61	72	83	100	84	69	45	50	41	21	23	15	15	5	13
29/08/2023	Unidade Avançada Carlos Chagas	Terça-feira	8	9	15	29	46	65	88	76	72	61	68	100	100	96	90	67	40	39	30	32	34	26	19	17
30/08/2023	Unidade Avançada Carlos Chagas	Quarta-feira	14	3	15	26	43	72	68	87	73	60	68	76	59	50	39	40	32	48	45	38	14	0	5	6
31/08/2023	Unidade Avançada Carlos Chagas	Quinta-feira	13	11	14	23	43	92	81	76	99	74	60	68	77	60	39	46	41	48	24	37	28	24	9	14
01/09/2023	Unidade Avançada Carlos Chagas	Sexta-feira	8	17	23	27	77	84	90	92	84	75	79	66	50	54	46	41	37	33	35	22	24	14	13	5
02/09/2023	Unidade Avançada Carlos Chagas	Sábado	8	8	10	18	27	33	44	57	51	43	39	32	25	32	25	46	44	43	36	18	7	1	6	0
03/09/2023	Unidade Avançada Carlos Chagas	Domingo	0	0	1	20	13	29	37	30	36	24	38	40	33	37	34	33	26	31	39	22	11	13	6	9
04/09/2023	Unidade Avançada Carlos Chagas	Segunda-feira	1	13	10	29	45	75	81	63	58	78	83	0	92	79	96	68	43	57	43	37	45	33	22	17
05/09/2023	Unidade Avançada Carlos Chagas	Terça-feira	12	15	14	31	61	81	88	83	91	73	87	78	83	71	52	37	39	52	38	20	7	9	0	6
06/09/2023	Unidade Avançada Carlos Chagas	Quarta-feira	9	7	13	22	51	58	76	86	73	62	58	79	60	58	58	55	62	55	56	42	1	11	30	13
07/09/2023	Unidade Avançada Carlos Chagas	Quinta-feira	13	9	12	16	30	38	29	29	27	28	25	24	34	28	31	35	42	31	33	19	14	11	17	12
08/09/2023	Unidade Avançada Carlos Chagas	Sexta-feira	6	4	10	24	39	82	68	85	68	69	66	48	46	54	45	45	51	46	21	10	12	12	12	2
09/09/2023	Unidade Avançada Carlos Chagas	Sábado	4	7	8	10	28	36	24	15	38	49	23	25	38	32	38	22	29	18	22	36	23	16	10	10
10/09/2023	Unidade Avançada Carlos Chagas	Domingo	10	8	5	12	12	28	16	18	20	19	24	30	26	27	24	17	17	12	22	29	26	23	10	11
11/09/2023	Unidade Avançada Carlos Chagas	Segunda-feira	7	11	12	40	72	78	89	88	83	76	62	100	100	88	88	80	56	54	43	56	35	18	10	15
12/09/2023	Unidade Avançada Carlos Chagas	Terça-feira	8	9	9	23	44	65	83	76	68	50	74	69	92	53	69	63	56	56	38	29	29	18	8	8
13/09/2023	Unidade Avançada Carlos Chagas	Quarta-feira	5	6	21	38	62	79	78	99	98	86	86	65	81	66	61	55	53	44	41	32	20	18	10	0
14/09/2023	Unidade Avançada Carlos Chagas	Quinta-feira	7	6	12	26	66	84	89	100	100	100	70	57	70	41	68	45	41	24	42	38	38	21	14	14
15/09/2023	Unidade Avançada Carlos Chagas	Sexta-feira	1	11	8	37	62	62	82	81	72	81	73	76	62	58	32	38	37	37	38	50	24	20	18	18
16/09/2023	Unidade Avançada Carlos Chagas	Sábado	10	5	8	17	27	37	44	45	51	46	28	51	49	19	21	36	35	0	9	8	0	0	2	21
17/09/2023	Unidade Avançada Carlos Chagas	Domingo	5	8	1	7	5	16	14	2	1	0	14	1	0	7	12	5	5	0	1	0	15	4	2	0
18/09/2023	Unidade Avançada Carlos Chagas	Segunda-feira	1	7	17	25	10	7	28	66	0	19	4	21	67	84	67	72	74	56	66	44	24	12	1	0
19/09/2023	Unidade Avançada Carlos Chagas	Terça-feira	11	9	17	37	61	84	100	79	67	64	83	100	100	75	64	42	57	57	46	43	38	12	10	2
20/09/2023	Unidade Avançada Carlos Chagas	Quarta-feira	8	12	17	31	73	71	5	100	100	88	79	79	64	55	53	29	55	36	32	28	20	23	20	21
21/09/2023	Unidade Avançada Carlos Chagas	Quinta-feira	22	15	17	26	54	53	100	100	100	100	90	82	91	88	81	50	60	43	31	32	21	4	2	14
22/09/2023	Unidade Avançada Carlos Chagas	Sexta-feira	8	7	12	27	26	76	69	100	85	72	66	78	74	69	59	63	49	50	36	31	28	29	14	6
23/09/2023	Unidade Avançada Carlos Chagas	Sábado	3	8	16	20	38	43	55	36	38	35	43	39	24	24	31	34	45	31	32	16	18	14	8	9
24/09/2023	Unidade Avançada Carlos Chagas	Domingo	2	4	6	11	5	20	15	32	38	32	23	31	29	24	14	15	22	22	25	25	22	19	10	9
25/09/2023	Unidade Avançada Carlos Chagas	Segunda-feira	7	8	7	26	56	78	84	85	72	79	100	100	87	80	80	61	58	46	34	28	24	21	17	6
26/09/2023	Unidade Avançada Carlos Chagas	Terça-feira	7	17	22	33	58	98	100	100	100	97	94	100	91	96	89	68	44	44	43	31	22	20	13	5
27/09/2023	Unidade Avançada Carlos Chagas	Quarta-feira	13	15	16	25	66	93	87	94	75	61	86	66	73	68	36	38	41	30	21	17	9	15	9	2
28/09/2023	Unidade Avançada Carlos Chagas	Quinta-feira	3	6	6	19	42	55	60	72	64	64	68	87	77	59	60	56	37	45	35	36	32	18	10	7
29/09/2023	Unidade Avançada Carlos Chagas	Sexta-feira	1	9	19	27	48	81	82	75	64	55	67	74	79	67	53	37	35	40	49	37	33	27	9	12
30/09/2023	Unidade Avançada Carlos Chagas	Sábado	5	17	12	11	20	30	35	47	46	46	57	48	52	37	34	32	19	23	34	33	37	30	18	17
01/10/2023	Unidade Avançada Carlos Chagas	Domingo	9	6	11	12	15	22	19	29	36	35	35	34	24	35	38	25	25	34	34	24	15	15	6	0
02/10/2023	Unidade Avançada Carlos Chagas	Segunda-feira	1	5	12	34	50	73	88	85	70	78	80	99	97	100	84	56	62	53	36	33	26	18	13	19
03/10/2023	Unidade Avançada Carlos Chagas	Terça-feira	16	7	19	27	56	82	92	100	100	75	81	89	98	95	68	40	49	38	45	39	32	16	6	21
04/10/2023	Unidade Avançada Carlos Chagas	Quarta-feira	0	8	12	28	64	83	99	87	79	74	83	99	84	62	60	50	65	38	34	32	21	12	6	4
05/10/2023	Unidade Avançada Carlos Chagas	Quinta-feira	10	13	10	34	57	89	94	100	93	75	68	77	74	87	100	69	61	48	36	22	24	18	15	0
06/10/2023	Unidade Avançada Carlos Chagas	Sexta-feira	6	13	15	29	66	95	74	69	67	70	74	64	76	56	69	60	61	40	48	52	47	36	22	0
07/10/2023	Unidade Avançada Carlos Chagas	Sábado	2	3	10	31	21	45	38	39	34	25	36	26	28	46	42	23	27	26	22	21	8	13	13	11
08/10/2023	Unidade Avançada Carlos Chagas	Domingo	12	9	8	10	16	26	3	25	22	22	27	38	32	18	16	24	29	23	30	18	6	6	9	7
09/10/2023	Unidade Avançada Carlos Chagas	Segunda-feira	9	11	18	27	57	99	91	94	100	83	66	77	66	50	62	41	44	52	49	32	14	17	10	4
10/10/2023	Unidade Avançada Carlos Chagas	Terça-feira	1	7	12	19	46	78	80	76	74	57	75	87	0	100	76	65	40	42	38	29	30	29	31	0
11/10/2023	Unidade Avançada Carlos Chagas	Quarta-feira	3	8	19	25	47	72	75	63	63	54	44	52	52	62	51	54	26	30	36	36	41	17	10	7
12/10/2023	Unidade Avançada Carlos Chagas	Quinta-feira	10	9	10	13	27	19	35	25	21	20	34	9	18	15	22	11	16	27	17	16	3	5	8	8
13/10/2023	Unidade Avançada Carlos Chagas	Sexta-feira	14	6	9	24	33	47	56	46	48	42	48	64	43	38	38	40	24	21	35	32	32	16	17	0
14/10/2023	Unidade Avançada Carlos Chagas	Sábado	2	3	6	17	33	36	32	37	38	39	57	49	40	31	19	39	39	36	28	20	24	8	5	0
15/10/2023	Unidade Avançada Carlos Chagas	Domingo	9	9	4	12	13	26	22	12	14	26	25	35	29	21	27	19	30	27	27	21	14	16	0	3
16/10/2023	Unidade Avançada Carlos Chagas	Segunda-feira	4	13	11	33	56	71	100	95	88	57	77	90	82	85	72	56	74	74	51	42	28	13	10	9
17/10/2023	Unidade Avançada Carlos Chagas	Terça-feira	5	6	17	20	52	90	89	91	80	77	80	96	88	81	56	55	38	59	55	25	9	9	15	14
18/10/2023	Unidade Avançada Carlos Chagas	Quarta-feira	7	8	13	31	42	63	78	61	71	47	52	55	63	66	56	41	43	39	32	24	22	17	4	8
19/10/2023	Unidade Avançada Carlos Chagas	Quinta-feira	5	8	9	26	56	85	90	84	67	66	49	75	69	64	45	51	50	49	45	33	23	25	22	11
20/10/2023	Unidade Avançada Carlos Chagas	Sexta-feira	12	10	16	26	54	64	71	71	77	79	82	76	85	72	72	52	47	42	45	48	28	20	11	10
21/10/2023	Unidade Avançada Carlos Chagas	Sábado	6	6	10	14	22	37	35	31	36	39	44	36	38	38	33	23	20	21	27	21	23	12	0	6
22/10/2023	Unidade Avançada Carlos Chagas	Domingo	0	7	14	14	11	18	17	35	21	26	31	26	37	25	28	39	36	13	31	20	12	8	6	8
23/10/2023	Unidade Avançada Carlos Chagas	Segunda-feira	2	4	14	29	50	72	85	90	79	77	60	2	85	84	92	67	45	45	44	30	20	14	16	5
24/10/2023	Unidade Avançada Carlos Chagas	Terça-feira	1	8	19	30	55	88	92	92	83	90	99	96	84	80	49	42	46	43	29	19	13	12	15	5
25/10/2023	Unidade Avançada Carlos Chagas	Quarta-feira	8	11	18	41	59	71	90	92	65	56	67	65	79	57	44	42	39	34	18	13	8	0	11	6
26/10/2023	Unidade Avançada Carlos Chagas	Quinta-feira	2	3	12	22	59	79	73	80	79	67	59	55	62	53	47	40	36	3	32	28	18	11	10	13
27/10/2023	Unidade Avançada Carlos Chagas	Sexta-feira	5	5	7	36	52	71	83	67	50	54	53	62	63	71	55	44	36	25	34	28	16	15	10	6
28/10/2023	Unidade Avançada Carlos Chagas	Sábado	1	5	8	14	27	50	43	48	45	50	36	53	44	31	32	30	31	18	12	17	24	15	15	8
29/10/2023	Unidade Avançada Carlos Chagas	Domingo	5	3	4	4	17	31	26	4	42	24	23	32	22	16	18	22	36	29	22	16	14	13	2	4
30/10/2023	Unidade Avançada Carlos Chagas	Segunda-feira	6	7	10	27	57	89	3	97	85	73	77	88	88	59	56	46	44	32	42	42	29	16	17	4
31/10/2023	Unidade Avançada Carlos Chagas	Terça-feira	6	3	20	24	57	68	80	71	22	65	78	84	36	83	60	62	34	46	40	42	23	1	7	1
01/11/2023	Unidade Avançada Carlos Chagas	Quarta-feira	7	10	15	26	47	80	81	74	64	59	71	79	58	51	33	35	38	22	34	18	20	20	11	6
02/11/2023	Unidade Avançada Carlos Chagas	Quinta-feira	16	12	16	28	36	32	25	32	28	29	30	27	30	26	21	26	21	20	12	8	4	16	12	5
03/11/2023	Unidade Avançada Carlos Chagas	Sexta-feira	8	10	9	29	46	50	55	69	57	5	48	50	54	43	34	16	47	40	37	28	26	16	7	8
04/11/2023	Unidade Avançada Carlos Chagas	Sábado	7	8	9	16	33	30	42	30	26	32	28	38	37	36	35	43	25	16	24	17	14	4	16	11
05/11/2023	Unidade Avançada Carlos Chagas	Domingo	12	5	4	9	16	16	17	17	10	23	29	20	23	25	26	13	16	19	19	21	14	5	0	6
06/11/2023	Unidade Avançada Carlos Chagas	Segunda-feira	10	10	15	32	56	62	83	70	67	72	34	69	64	63	60	0	64	56	55	44	22	17	5	3
07/11/2023	Unidade Avançada Carlos Chagas	Terça-feira	9	4	14	32	60	65	73	65	63	67	77	84	51	0	54	64	48	82	46	33	0	22	24	4
08/11/2023	Unidade Avançada Carlos Chagas	Quarta-feira	10	17	13	27	69	65	2	NA	66	65	59	67	73	49	49	43	41	46	37	31	14	16	32	10
09/11/2023	Unidade Avançada Carlos Chagas	Quinta-feira	7	9	6	25	13	63	75	82	69	0	59	51	63	52	47	38	40	51	52	44	0	12	11	4
10/11/2023	Unidade Avançada Carlos Chagas	Sexta-feira	2	5	15	37	52	7	86	0	1	36	52	52	78	77	52	29	22	13	20	21	12	13	4	12
11/11/2023	Unidade Avançada Carlos Chagas	Sábado	7	10	10	14	14	13	30	29	0	30	38	25	23	24	32	0	23	25	32	33	29	0	29	17
12/11/2023	Unidade Avançada Carlos Chagas	Domingo	6	0	8	12	3	7	34	36	1	33	35	27	20	12	16	26	21	20	22	23	17	13	9	16
13/11/2023	Unidade Avançada Carlos Chagas	Segunda-feira	10	4	17	20	62	77	93	73	69	67	15	75	73	0	72	64	14	56	48	0	26	15	1	7
14/11/2023	Unidade Avançada Carlos Chagas	Terça-feira	8	10	15	22	60	8	95	95	68	61	84	76	75	78	0	36	40	2	39	27	18	17	6	1
15/11/2023	Unidade Avançada Carlos Chagas	Quarta-feira	10	3	14	21	10	30	22	16	9	20	30	34	23	22	24	24	33	0	35	33	15	10	6	4
16/11/2023	Unidade Avançada Carlos Chagas	Quinta-feira	4	10	10	18	45	80	76	0	81	82	1	84	76	51	53	55	44	53	48	46	11	7	13	15
17/11/2023	Unidade Avançada Carlos Chagas	Sexta-feira	6	3	19	10	67	83	69	85	0	67	59	71	59	70	59	60	46	46	48	47	25	26	0	18
18/11/2023	Unidade Avançada Carlos Chagas	Sábado	10	5	9	18	33	39	41	1	51	0	26	36	24	40	42	53	39	33	33	33	27	15	18	18
19/11/2023	Unidade Avançada Carlos Chagas	Domingo	15	6	4	10	13	14	24	35	1	31	29	18	19	13	15	30	13	27	23	12	6	4	5	3
20/11/2023	Unidade Avançada Carlos Chagas	Segunda-feira	5	9	12	22	32	30	1	44	43	39	29	22	24	24	35	31	33	36	31	19	10	11	8	1
21/11/2023	Unidade Avançada Carlos Chagas	Terça-feira	4	6	14	28	73	95	100	0	71	74	27	92	84	57	18	56	0	41	38	33	30	6	0	5
22/11/2023	Unidade Avançada Carlos Chagas	Quarta-feira	12	7	14	21	55	95	95	0	58	51	59	73	61	60	0	5	7	0	1	0	0	0	0	2
23/11/2023	Unidade Avançada Carlos Chagas	Quinta-feira	0	6	10	9	NA	88	16	13	7	0	1	19	3	5	0	0	5	11	0	10	3	0	0	0
24/11/2023	Unidade Avançada Carlos Chagas	Sexta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	9	8	0	0	0	0	NA
25/11/2023	Unidade Avançada Carlos Chagas	Sábado	NA	NA	NA	6	8	7	5	9	9	7	5	0	NA	NA	0	0	11	13	3	8	1	1	0	NA
26/11/2023	Unidade Avançada Carlos Chagas	Domingo	NA	NA	NA	3	7	10	16	10	13	2	2	3	7	4	7	10	10	6	1	0	0	0	NA	1
27/11/2023	Unidade Avançada Carlos Chagas	Segunda-feira	3	4	NA	21	21	7	28	5	5	12	3	18	14	0	NA	NA	6	7	5	0	0	0	0	0
28/11/2023	Unidade Avançada Carlos Chagas	Terça-feira	NA	NA	10	14	27	19	13	23	21	26	20	9	4	0	2	3	0	NA	NA	NA	NA	0	0	0
29/11/2023	Unidade Avançada Carlos Chagas	Quarta-feira	0	3	12	22	14	15	6	5	5	1	8	6	0	2	0	0	0	NA	NA	NA	NA	NA	0	0
30/11/2023	Unidade Avançada Carlos Chagas	Quinta-feira	0	NA	9	12	18	24	8	4	0	NA	NA	10	4	0	3	4	0	NA	NA	NA	NA	NA	NA	NA
01/12/2023	Unidade Avançada Carlos Chagas	Sexta-feira	NA	NA	NA	NA	14	11	5	5	12	5	14	14	0	2	1	0	NA	NA	NA	NA	1	0	0	0
02/12/2023	Unidade Avançada Carlos Chagas	Sábado	NA	NA	NA	5	5	3	NA	NA	1	12	7	8	0	NA	NA	0	1	3	0	NA	NA	0	0	0
03/12/2023	Unidade Avançada Carlos Chagas	Domingo	0	0	1	4	4	5	2	NA	NA	NA	NA	4	0	0	8	1	1	0	6	5	0	0	2	1
04/12/2023	Unidade Avançada Carlos Chagas	Segunda-feira	0	6	11	11	NA	19	14	0	NA	NA	NA	1	13	10	10	0	9	10	0	0	0	0	0	NA
05/12/2023	Unidade Avançada Carlos Chagas	Terça-feira	2	5	8	15	15	28	22	2	3	5	8	8	0	2	0	0	6	6	0	0	0	1	0	NA
06/12/2023	Unidade Avançada Carlos Chagas	Quarta-feira	NA	NA	18	12	11	5	NA	NA	NA	NA	19	17	0	NA	NA	NA	43	37	37	33	30	28	11	12
07/12/2023	Unidade Avançada Carlos Chagas	Quinta-feira	1	9	12	22	53	6	94	72	62	0	67	65	52	27	13	0	60	38	46	29	15	13	8	7
08/12/2023	Unidade Avançada Carlos Chagas	Sexta-feira	8	10	19	25	24	25	47	23	24	28	28	22	28	29	25	23	34	26	33	31	17	9	12	10
09/12/2023	Unidade Avançada Carlos Chagas	Sábado	1	2	3	16	36	47	36	38	40	39	44	44	28	24	31	40	37	32	34	29	24	26	19	5
10/12/2023	Unidade Avançada Carlos Chagas	Domingo	10	3	8	5	15	21	40	33	40	33	32	16	29	33	31	27	30	22	18	18	12	16	14	7
11/12/2023	Unidade Avançada Carlos Chagas	Segunda-feira	9	7	15	26	56	87	95	79	60	54	59	80	89	45	71	61	61	54	37	37	19	40	18	17
12/12/2023	Unidade Avançada Carlos Chagas	Terça-feira	19	9	13	33	61	92	100	67	71	93	71	82	81	78	70	49	56	41	39	34	31	11	3	9
13/12/2023	Unidade Avançada Carlos Chagas	Quarta-feira	10	4	11	27	42	67	70	65	66	79	83	76	74	68	48	39	55	61	33	25	31	35	25	17
14/12/2023	Unidade Avançada Carlos Chagas	Quinta-feira	12	7	12	32	72	83	77	68	80	65	63	75	71	73	49	49	37	40	38	32	23	11	11	0
15/12/2023	Unidade Avançada Carlos Chagas	Sexta-feira	5	8	14	20	55	91	78	84	67	58	74	82	64	68	53	38	40	42	38	37	24	8	26	1
16/12/2023	Unidade Avançada Carlos Chagas	Sábado	19	7	2	11	30	48	46	45	49	34	42	32	36	30	30	26	34	29	35	29	11	12	0	21
17/12/2023	Unidade Avançada Carlos Chagas	Domingo	15	1	5	3	14	25	28	27	18	32	41	37	12	16	21	22	33	37	28	28	5	8	10	0
18/12/2023	Unidade Avançada Carlos Chagas	Segunda-feira	3	3	23	49	63	87	97	100	90	70	63	86	78	85	83	78	63	66	60	54	39	35	11	7
19/12/2023	Unidade Avançada Carlos Chagas	Terça-feira	15	4	15	33	81	100	100	100	86	80	91	90	60	87	81	80	62	52	44	30	44	26	22	19
20/12/2023	Unidade Avançada Carlos Chagas	Quarta-feira	14	7	18	31	67	94	99	99	86	77	67	83	68	71	59	45	47	67	57	46	43	17	16	33
21/12/2023	Unidade Avançada Carlos Chagas	Quinta-feira	0	3	20	27	48	72	100	91	76	64	65	65	76	62	46	52	33	34	38	36	46	32	16	4
22/12/2023	Unidade Avançada Carlos Chagas	Sexta-feira	9	5	7	27	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23/12/2023	Unidade Avançada Carlos Chagas	Sábado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24/12/2023	Unidade Avançada Carlos Chagas	Domingo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25/12/2023	Unidade Avançada Carlos Chagas	Segunda-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26/12/2023	Unidade Avançada Carlos Chagas	Terça-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27/12/2023	Unidade Avançada Carlos Chagas	Quarta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28/12/2023	Unidade Avançada Carlos Chagas	Quinta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	75	100	52	70	70	48	41	51
