	UPA Vila Assis	UPA PEDREIRA - Dr. César Antunes da Rocha	Unidade de Pronto Atendimento - UPA Zaíra	AMA 24h Capão Redondo	UPA Rudge Ramos	UPA St. John - Lavras	UPA VICENTE MISSIANO	UPA Sacadura Cabral	UPA Vila Mariana	Unidade de Pronto Atendimento Akira Tada	UPA - Pauliceia Taboão	Unidade Avançada Carlos Chagas	AMA SOROCABANA -PRONTO ATENDIMENTO	UPA Paulista - Unidade de Pronto Atendimento	UPA Vergueiro	UPA Tito Lopes	UPA Vila Santa Catarina
2023-10-05	32.375	28.166666666666668	31.333333333333332	39.041666666666664	43.416666666666664	46.375	64.20833333333333	48.375	57.125	49.833333333333336	47.75	53.083333333333336	35.875	44.166666666666664	52.333333333333336	48.958333333333336	48.541666666666664
2023-10-06	31.25	28.666666666666668	33.583333333333336	34.916666666666664	44.666666666666664	54.041666666666664	74.16666666666667	47.333333333333336	46.666666666666664	50.541666666666664	44.666666666666664	50.375	33.125	45.125	53.416666666666664	60.875	44.083333333333336
2023-10-07	30.833333333333332	26.416666666666668	26.083333333333332	31.458333333333332	33.083333333333336	43.833333333333336	66.95833333333333	43.0	32.25	40.166666666666664	36.916666666666664	24.583333333333332	22.541666666666668	37.25	37.791666666666664	39.625	31.041666666666668
2023-10-08	26.458333333333332	22.791666666666668	25.583333333333332	25.875	30.333333333333332	38.333333333333336	65.5	32.916666666666664	28.541666666666668	39.625	30.791666666666668	18.166666666666668	16.416666666666668	31.041666666666668	34.083333333333336	41.291666666666664	37.25
2023-10-09	33.625	29.166666666666668	29.166666666666668	38.666666666666664	41.416666666666664	45.125	66.29166666666667	44.208333333333336	45.208333333333336	54.666666666666664	51.541666666666664	48.875	27.416666666666668	42.166666666666664	52.875	56.416666666666664	50.833333333333336
2023-10-10	32.791666666666664	33.125	28.416666666666668	36.75	41.5	42.875	55.958333333333336	46.375	52.583333333333336	51.958333333333336	43.666666666666664	45.5	29.125	42.708333333333336	45.291666666666664	56.833333333333336	47.708333333333336
2023-10-11	30.875	27.0	26.083333333333332	35.0	38.833333333333336	38.875	50.666666666666664	49.208333333333336	50.458333333333336	50.666666666666664	44.208333333333336	39.458333333333336	28.125	46.958333333333336	45.625	52.791666666666664	50.875
2023-10-12	27.916666666666668	22.208333333333332	19.916666666666668	22.125	29.583333333333332	35.875	52.75	32.5	30.041666666666668	33.125	31.5	16.583333333333332	20.416666666666668	32.833333333333336	34.125	38.5	34.625
2023-10-13	26.666666666666668	24.25	28.583333333333332	32.541666666666664	36.541666666666664	35.583333333333336	53.833333333333336	29.416666666666668	41.75	45.333333333333336	32.458333333333336	32.208333333333336	29.541666666666668	33.416666666666664	48.75	42.416666666666664	43.583333333333336
2023-10-14	29.666666666666668	28.25	22.083333333333332	32.291666666666664	30.125	28.416666666666668	51.291666666666664	33.583333333333336	39.208333333333336	35.625	34.416666666666664	26.583333333333332	26.125	33.416666666666664	34.875	43.708333333333336	34.375
